rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
5339,8494410,K03685.02,Kepler-1516 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.2593226,2.656e-05,-2.656e-05,131.71082,0.00291,-0.00291,2454964.711,0.00291,-0.00291,0.0,,,,,,0.366,0.071,-0.366,6.1394,0.0952,-0.0952,,,,247.5,9.5,-9.5,0.014557,0.000288,-0.000537,0.22616,0.06619,-0.03086,LS+MCMC,1.57,0.43,-0.23,0.0718,,,87.55,,,967.0,,,206.88,167.67,-73.96,8.57,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,4.765865,33.093586,40.1,2,182.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0538,Mandel and Agol (2002 ApJ 580 171),,,008/008494/008494410/dv/kplr008494410-20160209194854_dvr.pdf,008/008494/008494410/dv/kplr008494410-002-20160209194854_dvs.pdf,5914.0,160.0,-178.0,4.421,0.101,-0.188,-0.22,0.3,-0.3,0.987,0.272,-0.146,0.938,0.12,-0.109,,,,q1_q17_dr25_stellar,291.4946,44.523499,14.461,14.952,14.417,14.25,14.179,13.233,12.947,12.815,0.016,19.4329843,8.9e-06,44.523326,9.6e-05,0.4,0.34,-0.63,0.35,-9.8e-05,8.8e-05,0.000119,8.9e-05,-0.04,0.15,-0.08,0.19,0.09,0.2,-0.05,0.15,-0.34,0.19,0.34,0.19,8494410.0,208.8676888,0.0022831,54897.818947,0.028724,0.0,76.601,12.9717,14.461,5669.0,False,
5447,4242692,K03928.01,Kepler-1531 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.138548215,2.701e-06,-2.701e-06,132.46205,0.00177,-0.00177,2454965.462,0.00177,-0.00177,0.0,,,,,,0.545,0.004,-0.474,2.1482,0.0616,-0.0616,,,,66.2,2.5,-2.5,0.007741,0.001675,-0.000209,0.63104,0.36928,-0.55021,LS+MCMC,1.45,0.29,-0.45,0.022,,,81.07,,,2537.0,,,9805.45,6021.02,-5589.86,3.51,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3025,0.2923,q1_q17_dr25_koi,3.5455213,25.864851,31.5,1,1178.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2034,Mandel and Agol (2002 ApJ 580 171),,,004/004242/004242692/dv/kplr004242692-20160209194854_dvr.pdf,004/004242/004242692/dv/kplr004242692-001-20160209194854_dvs.pdf,6520.0,175.0,-175.0,4.01,0.273,-0.117,-0.5,0.3,-0.3,1.713,0.351,-0.527,1.094,0.174,-0.157,,,,q1_q17_dr25_stellar,285.14658,39.370789,13.194,13.507,13.161,13.059,13.03,12.142,11.875,11.772,0.092,19.0097731,9.4e-06,39.37086,0.00011,0.07,0.39,0.27,0.41,-3.4e-05,2.6e-05,-1.7e-05,2.7e-05,1.02,0.19,0.32,0.23,1.06,0.2,0.47,0.18,0.26,0.19,0.54,0.21,4242692.0,2.2770704,3.4e-06,54966.637371,0.107941,0.44,69.768,15.1765,13.194,6219.0,False,
5572,7515679,K03728.01,Kepler-1517 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE,5.546083089,8.258e-06,-8.258e-06,133.50348,0.00123,-0.00123,2454966.503,0.00123,-0.00123,0.0,,,,,,0.902,0.013,-0.629,2.717,0.11,-0.11,,,,2211.0,45.5,-45.5,0.050506,0.001074,-0.006259,0.37243,3.10626,-0.08815,LS+MCMC,22.27,2.2,-12.5,0.078,,,83.88,,,2336.0,,,7027.09,2437.78,-5901.49,8.46,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3221,0.2457,q1_q17_dr25_koi,29.96207,154.73193,56.4,1,238.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1774,Mandel and Agol (2002 ApJ 580 171),,,007/007515/007515679/dv/kplr007515679-20160209194854_dvr.pdf,007/007515/007515679/dv/kplr007515679-001-20160209194854_dvs.pdf,7358.0,203.0,-330.0,3.538,0.58,-0.061,-0.08,0.25,-0.3,4.037,0.4,-2.266,2.054,0.11,-0.585,,,,q1_q17_dr25_stellar,287.80722,43.188782,12.252,12.395,12.204,12.196,12.203,11.505,11.346,11.303,0.0,19.18715072,5e-07,43.1888299,5.8e-06,0.107,0.02,0.18,0.021,8.5e-05,6.4e-05,3.4e-05,8.3e-05,-0.014,0.07,0.014,0.072,0.02,0.068,0.028,0.07,0.128,0.072,0.131,0.073,7515679.0,5.5904352,1.25e-05,54998.132442,1.678974,0.85,74.2158,14.8397,12.252,7127.0,False,
5625,8552719,K01792.01,Kepler-953 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.927,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,88.40678718,8.035e-05,-8.035e-05,176.274619,0.000709,-0.000709,2455009.275,0.000709,-0.000709,0.0,,,,,,0.535,0.056,-0.198,12.3079,0.0782,-0.0782,,,,1724.4,5.5,-5.5,0.03884,0.001384,-0.000858,0.28257,0.10254,-0.04004,LS+MCMC,4.55,0.73,-0.45,0.392,,,89.37,,,410.0,,,6.65,2.97,-1.67,48.9,17.7,-17.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,53.879288,153.93245,328.0,3,16.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4502,Mandel and Agol (2002 ApJ 580 171),,,008/008552/008552719/dv/kplr008552719-20160209194854_dvr.pdf,008/008552/008552719/dv/kplr008552719-001-20160209194854_dvs.pdf,5611.0,100.0,-112.0,4.388,0.08,-0.12,0.36,0.1,-0.15,1.073,0.173,-0.106,1.026,0.057,-0.057,,,,q1_q17_dr25_stellar,288.97165,44.624531,12.16,12.726,12.042,11.918,11.84,10.77,10.395,10.295,0.0,19.2647771,1e-06,44.624635,1.1e-05,0.016,0.04,0.377,0.04,0.000826,8.3e-05,-0.000327,9.6e-05,-0.461,0.091,0.157,0.096,0.487,0.092,-0.022,0.093,0.453,0.098,0.454,0.098,8552719.0,88.4074658,0.0006381,55009.270241,0.106505,0.04,75.9237,14.6473,12.16,5114.0,False,
5697,9886255,K01846.01,Kepler-976 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,105.9566815,0.0003911,-0.0003911,182.05127,0.00308,-0.00308,2455015.051,0.00308,-0.00308,0.0,,,,,,0.322,0.083,-0.322,6.9988,0.099,-0.099,,,,2286.4,49.6,-49.6,0.043403,0.000675,-0.001114,2.54944,0.47924,-0.52076,LS+MCMC,3.79,0.58,-0.31,0.4217,,,89.84,,,324.0,,,2.59,1.29,-0.66,114.8,21.6,-21.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,14.776184,35.39178,51.8,1,13.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1844,Mandel and Agol (2002 ApJ 580 171),,,009/009886/009886255/dv/kplr009886255-20160209194854_dvr.pdf,009/009886/009886255/dv/kplr009886255-001-20160209194854_dvs.pdf,5327.0,159.0,-159.0,4.581,0.035,-0.105,0.02,0.25,-0.3,0.8,0.122,-0.066,0.891,0.061,-0.104,,,,q1_q17_dr25_stellar,289.86963,46.72971,15.795,16.445,15.715,15.517,15.378,14.361,13.973,13.887,0.2,19.3246527,6.9e-06,46.729476,7.3e-05,0.37,0.25,-0.84,0.26,0.00072,0.00067,-0.00029,0.00077,-1.03,0.15,1.27,0.18,1.63,0.17,-0.1,0.12,0.0,0.17,0.1,0.12,9886255.0,105.9609415,0.0008402,55015.048804,0.058843,0.01,78.1773,14.9257,15.795,5137.0,False,
5811,6041734,K02167.03,Kepler-1129 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,76.5369531,0.0008236,-0.0008236,164.15644,0.01,-0.01,2454997.156,0.01,-0.01,0.0,,,,,,0.327,0.133,-0.327,5.574,0.21,-0.21,,,,652.2,38.1,-38.1,0.023329,0.00104,-0.000877,3.3985,1.03137,-1.04276,LS+MCMC,3.73,0.63,-0.83,0.3528,,,89.82,,,503.0,,,15.15,6.73,-6.47,101.7,30.9,-30.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,5.140123,12.341184,17.7,3,16.0,2.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.844,Mandel and Agol (2002 ApJ 580 171),,,006/006041/006041734/dv/kplr006041734-20160209194854_dvr.pdf,006/006041/006041734/dv/kplr006041734-002-20160209194854_dvs.pdf,5596.0,84.0,-75.0,4.105,0.203,-0.101,0.14,0.15,-0.15,1.466,0.244,-0.326,0.998,0.081,-0.066,,,,q1_q17_dr25_stellar,291.60449,41.309361,15.28,15.738,15.256,15.084,15.01,14.173,13.804,13.783,0.516,19.44029,2.6e-05,41.30932,0.0002,-0.4,1.1,-0.13,0.72,-0.00045,0.00078,0.00022,0.00054,0.26,0.55,0.11,0.24,0.28,0.55,0.24,0.58,0.09,0.29,0.25,0.58,6041734.0,24.3400239,0.000133,54969.058105,0.028222,0.04,73.6759,11.5,15.28,5994.0,False,
5908,7375348,K00266.01,Kepler-508 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,25.30893566,6.707e-05,-6.707e-05,171.50611,0.00222,-0.00222,2455004.506,0.00222,-0.00222,0.0,,,,,,0.799,0.005,-0.588,5.7704,0.0711,-0.0711,,,,153.7,3.2,-3.2,0.01257,0.001403,-0.00116,0.26856,0.72017,-0.08031,LS+MCMC,1.77,0.29,-0.28,0.1763,,,87.81,,,710.0,,,60.2,27.0,-21.16,20.87,9.3,-9.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,q1_q17_dr25_koi,8.029724,41.147057,54.2,2,52.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7205,Mandel and Agol (2002 ApJ 580 171),,,007/007375/007375348/dv/kplr007375348-20160209194854_dvr.pdf,007/007375/007375348/dv/kplr007375348-001-20160209194854_dvs.pdf,5949.0,106.0,-118.0,4.272,0.12,-0.12,0.18,0.15,-0.15,1.292,0.209,-0.209,1.14,0.079,-0.099,,,,q1_q17_dr25_stellar,295.40433,42.981422,11.472,12.453,11.599,,,10.674,10.425,10.379,0.101,19.6936221,5.5e-06,42.981424,5.7e-05,0.0,0.22,0.0,0.21,-1.5e-05,3.4e-05,-3.6e-05,3.2e-05,0.26,0.28,-0.01,0.21,0.26,0.28,0.11,0.28,-0.33,0.21,0.35,0.24,7375348.0,25.3091256,0.0001079,54979.197244,0.050769,0.09,76.4973,9.7561,11.472,-1.0,True,
6025,11442793,K00351.05,Kepler-90 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.71980135,2.988e-05,-2.988e-05,139.52134,0.00269,-0.00269,2454972.521,0.00269,-0.00269,0.0,,,,,,0.343,0.085,-0.343,3.7454,0.074,-0.074,,,,160.4,7.4,-7.4,0.011679,0.000295,-0.000473,1.20992,0.34977,-0.2239,LS+MCMC,1.53,0.25,-0.2,0.0854,,,88.84,,,987.0,,,224.47,101.21,-70.19,16.94,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,3.9980712,14.123186,22.7,7,111.0,7.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.6734,Mandel and Agol (2002 ApJ 580 171),,,011/011442/011442793/dv/kplr011442793-20160209194854_dvr.pdf,011/011442/011442793/dv/kplr011442793-007-20160209194854_dvs.pdf,5970.0,107.0,-131.0,4.317,0.11,-0.121,0.1,0.15,-0.15,1.2,0.195,-0.16,1.089,0.089,-0.08,,,,q1_q17_dr25_stellar,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.045,18.962218,2e-05,49.30544,0.0002,-0.52,0.71,0.99,0.74,7e-05,0.0001,-0.00013,0.00011,0.04,0.51,0.51,0.58,0.51,0.55,0.06,0.31,0.43,0.45,0.43,0.45,11442793.0,842.4,0.0147,54980.096927,0.10672,0.0,79.2695,19.2558,13.804,6103.0,True,
6026,11442793,K00351.06,Kepler-90 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.916,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.00821787,4.701e-05,-4.701e-05,137.67164,0.00526,-0.00526,2454970.672,0.00526,-0.00526,0.0,,,,,,0.156,0.312,-0.156,3.812,0.181,-0.181,,,,116.4,6.7,-6.7,0.009852,0.000455,-0.000327,1.06266,0.07929,-0.49191,LS+MCMC,1.29,0.21,-0.17,0.0738,,,89.36,,,1062.0,,,300.58,135.53,-93.99,14.03,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,4.745033,14.816139,19.2,7,154.0,6.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.337,Mandel and Agol (2002 ApJ 580 171),,,011/011442/011442793/dv/kplr011442793-20160209194854_dvr.pdf,011/011442/011442793/dv/kplr011442793-006-20160209194854_dvs.pdf,5970.0,107.0,-131.0,4.317,0.11,-0.121,0.1,0.15,-0.15,1.2,0.195,-0.16,1.089,0.089,-0.08,,,,q1_q17_dr25_stellar,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.644,18.962236,2.1e-05,49.30508,0.00021,0.12,0.74,-0.28,0.76,-1.5e-05,8.6e-05,4.2e-05,8.9e-05,0.37,0.33,-0.44,0.39,0.57,0.44,0.38,0.35,-0.54,0.37,0.66,0.42,11442793.0,842.4,0.0147,54980.096927,0.10672,0.0,79.2695,19.2558,13.804,6103.0,True,
6044,9758089,K01871.02,Kepler-1996 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,32.376183,0.0001311,-0.0001311,150.41557,0.00311,-0.00311,2454983.416,0.00311,-0.00311,0.0,,,,,,0.896,0.009,-0.61,4.4639,0.0792,-0.0792,,,,745.4,24.1,-24.1,0.030674,0.000876,-0.005823,0.40572,3.17757,-0.02094,LS+MCMC,2.26,0.16,-0.07,0.1789,,,88.18,,,392.0,,,5.61,1.32,-0.76,28.2,13.8,-13.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0656,0.6854,q1_q17_dr25_koi,6.64791,26.325363,34.2,2,39.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8482,Mandel and Agol (2002 ApJ 580 171),,,009/009758/009758089/dv/kplr009758089-20160209194854_dvr.pdf,009/009758/009758089/dv/kplr009758089-002-20160209194854_dvs.pdf,4580.0,92.0,-92.0,4.641,0.012,-0.045,0.08,0.15,-0.15,0.675,0.046,-0.021,0.748,0.027,-0.043,,,,q1_q17_dr25_stellar,285.25366,46.582191,14.897,15.858,14.819,14.485,14.296,13.213,12.636,12.53,0.0,19.0168956,6.9e-06,46.582429,7.1e-05,-0.53,0.26,0.86,0.25,-0.00088,0.0002,0.00062,0.00021,3.49,0.36,-2.87,0.38,4.52,0.5,0.14,0.11,0.16,0.19,0.21,0.16,9758089.0,92.729051,0.0006935,55010.460225,0.049608,0.02,76.7758,17.7978,14.897,4449.0,True,
6068,11442793,K00351.04,Kepler-90 e,CONFIRMED,Done,2018-08-16,CANDIDATE,0.971,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,91.9401253,0.0005466,-0.0005466,134.3,0.00473,-0.00473,2454967.3,0.00473,-0.00473,0.0,,,,,,0.025,0.403,-0.025,9.195,0.138,-0.138,,,,482.9,14.2,-14.2,0.020017,0.000638,-0.000368,1.05759,0.02323,-0.34375,LS+MCMC,2.62,0.43,-0.35,0.4105,,,89.98,,,450.0,,,9.71,4.39,-3.03,77.89,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,9.047234,24.921076,34.4,7,12.0,4.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.263,Mandel and Agol (2002 ApJ 580 171),,,011/011442/011442793/dv/kplr011442793-20160209194854_dvr.pdf,011/011442/011442793/dv/kplr011442793-004-20160209194854_dvs.pdf,5970.0,107.0,-131.0,4.317,0.11,-0.121,0.1,0.15,-0.15,1.2,0.195,-0.16,1.089,0.089,-0.08,,,,q1_q17_dr25_stellar,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.075,18.96221,1.2e-05,49.30513,0.00013,-0.79,0.44,-0.13,0.45,0.0004,0.00022,0.0001,0.00023,0.54,0.32,-1.16,0.43,1.28,0.45,0.57,0.32,-1.23,0.42,1.35,0.43,11442793.0,842.4,0.0147,54980.096927,0.10672,0.0,79.2695,19.2558,13.804,6103.0,True,
6166,1873513,K04928.01,Kepler-1624 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.290304098,4.432e-06,-4.432e-06,131.90944,0.00178,-0.00178,2454964.909,0.00178,-0.00178,0.0,,,,,,0.09,0.183,-0.09,1.7215,0.0126,-0.0126,,,,13553.0,64.8,-64.8,0.105209,0.000527,-0.000922,7.28769,0.05143,-0.96909,LS+MCMC,4.91,0.41,-0.11,0.0327,,,89.68,,,540.0,,,20.06,6.53,-1.58,16.097,0.114,-0.114,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2823,0.4558,q1_q17_dr25_koi,40.059727,234.08769,220.5,1,85.0,1.0,q1_q17_dr25_tce,00000000000001111000000000000000,0.9289,Mandel and Agol (2002 ApJ 580 171),,,001/001873/001873513/dv/kplr001873513-20160209194854_dvr.pdf,001/001873/001873513/dv/kplr001873513-001-20160209194854_dvs.pdf,3386.0,103.0,-33.0,4.81,0.01,-0.02,0.48,0.05,-0.15,0.427,0.036,-0.009,0.43,0.046,-0.009,,,,q1_q17_dr25_stellar,292.57986,37.376411,15.669,17.291,15.983,14.975,14.469,13.141,12.504,12.312,0.0,19.5053268,1.5e-06,37.375996,1.5e-05,0.062,0.063,-1.491,0.055,0.0019,0.0039,-0.0017,0.0049,-0.007,0.069,0.002,0.07,0.007,0.07,-0.105,0.068,-0.67,0.13,0.67,0.13,1873513.0,3.2903828,5.29e-05,55001.074635,0.014651,0.16,70.4518,9.0558,15.669,3109.0,False,
7393,5629353,K06132.02,Kepler-1640 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,7.5844241,0.0002854,-0.0002854,137.847,0.0497,-0.0497,2454970.847,0.0497,-0.0497,0.0,,,,,,0.815,0.032,-0.569,3.918,0.125,-0.125,,,,1005.0,47.0,-47.0,0.032357,0.004885,-0.003417,0.27467,0.93649,-0.20388,LS+MCMC,5.83,1.78,-1.59,0.0836,,,85.04,,,1228.0,,,537.4,484.24,-298.58,9.42,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.307,0.3325,q1_q17_dr25_koi,7.436616,22.224302,23.8,3,20.0,2.0,q1_q17_dr25_tce,00000000000000110000000000000000,0.0784,Mandel and Agol (2002 ApJ 580 171),,,005/005629/005629353/dv/kplr005629353-20160209194854_dvr.pdf,005/005629/005629353/dv/kplr005629353-002-20160209194854_dvs.pdf,6264.0,177.0,-265.0,4.133,0.2,-0.18,0.26,0.15,-0.35,1.651,0.502,-0.451,1.352,0.189,-0.23,,,,q1_q17_dr25_stellar,294.55789,40.850498,14.624,15.124,14.579,14.41,14.344,13.49,13.263,13.079,0.045,19.6371811,9.4e-06,40.850448,8.3e-05,-0.47,0.38,-0.19,0.3,0.00045,0.00044,0.00036,0.00037,-0.2,0.13,0.22,0.22,0.3,0.19,-0.18,0.12,0.26,0.23,0.32,0.24,5629353.0,33.325,0.0027943,55016.172971,0.057205,0.06,74.2902,9.3089,14.624,6016.0,False,
7433,4247991,K02311.03,Kepler-1185 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.976,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,104.3519624,0.0006973,-0.0006973,190.10261,0.00525,-0.00525,2455023.103,0.00525,-0.00525,0.0,,,,,,0.532,0.023,-0.461,3.695,0.141,-0.141,,,,243.8,16.3,-16.3,0.014651,0.004837,-0.000595,11.2457,8.23341,-1.11591,LS+MCMC,1.39,0.2,-0.06,0.4297,,,89.84,,,355.0,,,3.74,1.54,-0.59,186.4,68.2,-68.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,6.5083613,12.554839,15.8,3,9.0,1.0,q1_q17_dr25_tce,10111011101110111000000000000000,0.0955,Mandel and Agol (2002 ApJ 580 171),,,004/004247/004247991/dv/kplr004247991-20160209194854_dvr.pdf,004/004247/004247991/dv/kplr004247991-001-20160209194854_dvs.pdf,5650.0,112.0,-112.0,4.546,0.021,-0.119,0.02,0.15,-0.15,0.87,0.124,-0.039,0.971,0.046,-0.08,,,,q1_q17_dr25_stellar,287.24118,39.33276,12.57,13.072,12.514,12.355,12.294,11.386,11.039,10.981,0.001,19.149395,1.5e-05,39.3324,0.00018,-0.7,0.63,-1.28,0.67,0.0002,0.00017,0.00032,0.00018,-0.42,0.22,0.98,0.46,1.07,0.43,-0.41,0.23,0.85,0.46,0.95,0.44,4247991.0,104.35,0.0008402,55023.104021,0.025301,0.0,70.3975,13.6755,12.57,5338.0,True,
7659,11442793,K00351.07,Kepler-90 f,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,124.922516,0.002816,-0.002816,129.7295,0.0216,-0.0216,2454962.729,0.0216,-0.0216,0.0,,,,,,0.943,0.028,-0.645,11.942,0.451,-0.451,,,,498.7,21.6,-21.6,0.025738,0.00361,-0.005531,0.04072,0.74673,-0.02304,LS+MCMC,3.37,0.55,-0.45,0.5036,,,88.33,,,407.0,,,6.45,2.92,-2.01,32.3,16.0,-16.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,9.988667,18.204784,24.4,7,7.0,5.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.4027,Mandel and Agol (2002 ApJ 580 171),,,011/011442/011442793/dv/kplr011442793-20160209194854_dvr.pdf,011/011442/011442793/dv/kplr011442793-005-20160209194854_dvs.pdf,5970.0,107.0,-131.0,4.317,0.11,-0.121,0.1,0.15,-0.15,1.2,0.195,-0.16,1.089,0.089,-0.08,,,,q1_q17_dr25_stellar,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.292,18.962253,1.8e-05,49.30526,0.00018,0.7,0.64,0.36,0.65,-0.00037,0.00034,-0.00014,0.00034,-0.24,0.71,-0.01,0.54,0.24,0.71,-0.24,0.72,-0.04,0.58,0.25,0.72,11442793.0,842.4,0.0147,54980.096927,0.10672,0.0,79.2695,19.2558,13.804,6103.0,True,
