rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
1415,9471268,K01835.02,Kepler-326 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.248288213,2.61e-06,-2.61e-06,133.425805,0.000957,-0.000957,2454966.426,0.000957,-0.000957,0.0,,,,,,0.004,0.46,-0.004,2.0361,0.0311,-0.0311,,,,263.2,5.0,-5.0,0.014461,0.00057,-0.000192,2.36193,0.07482,-0.94848,LS+MCMC,1.25,0.08,-0.06,0.0315,,,89.97,,,1127.0,,,380.75,87.12,-61.45,8.578,0.272,-0.272,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,6.2117267,44.245068,59.7,3,596.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5616,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-001-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.04,0.15,-0.15,0.789,0.052,-0.037,0.82,0.047,-0.043,,,,q1_q17_dr25_stellar,294.32553,46.002251,13.693,14.404,13.623,13.388,13.26,12.229,11.783,11.673,0.0,19.6217036,5.2e-06,46.002361,5.5e-05,0.03,0.2,0.4,0.2,7.1e-05,5e-05,-0.000154,5.1e-05,-0.02,0.083,0.34,0.12,0.34,0.12,0.169,0.082,0.44,0.13,0.47,0.13
1416,9471268,K01835.03,Kepler-326 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.76690759,1.438e-05,-1.438e-05,136.61633,0.0018,-0.0018,2454969.616,0.0018,-0.0018,0.0,,,,,,0.648,0.267,-0.42,1.7062,0.0533,-0.0533,,,,249.3,9.4,-9.4,0.015191,0.002855,-0.000983,5.49873,5.87645,-4.74696,LS+MCMC,1.31,0.09,-0.06,0.0656,,,88.43,,,781.0,,,87.79,20.09,-14.17,23.7,8.4,-8.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.33808,22.271885,29.7,3,169.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4295,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-003-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.04,0.15,-0.15,0.789,0.052,-0.037,0.82,0.047,-0.043,,,,q1_q17_dr25_stellar,294.32553,46.002251,13.693,14.404,13.623,13.388,13.26,12.229,11.783,11.673,0.0,19.6217292,1e-05,46.00244,0.0001,0.99,0.37,0.7,0.38,-0.000175,9.7e-05,-0.000234,9.7e-05,-0.31,0.16,0.08,0.22,0.32,0.17,-0.1,0.14,0.17,0.24,0.2,0.23
1420,8766650,K01904.01,Kepler-1008 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,12.43929428,5.267e-05,-5.267e-05,136.37952,0.00362,-0.00362,2454969.38,0.00362,-0.00362,0.0,,,,,,0.663,0.034,-0.487,3.176,0.105,-0.105,,,,254.3,12.1,-12.1,0.015366,0.003871,-0.001112,1.49391,1.79628,-1.2894,LS+MCMC,1.3,0.06,-0.09,0.0951,,,88.35,,,627.0,,,36.57,6.77,-7.29,23.03,9.2,-9.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,5.458994,30.03955,24.9,1,104.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9597,Mandel and Agol (2002 ApJ 580 171),,,008/008766/008766650/dv/kplr008766650-20160209194854_dvr.pdf,008/008766/008766650/dv/kplr008766650-001-20160209194854_dvs.pdf,4987.0,99.0,,4.531,0.068,-0.023,-0.08,0.15,-0.15,0.773,0.036,-0.053,0.742,0.06,-0.028,,,,q1_q17_dr25_stellar,296.54752,44.941929,13.395,14.132,13.338,13.08,12.935,11.93,11.46,11.378,0.259,19.7698374,7.5e-06,44.941926,7.4e-05,0.08,0.29,-0.01,0.27,5e-06,7.6e-05,-6.4e-05,7.1e-05,0.09,0.23,-0.21,0.18,0.23,0.19,0.26,0.23,-0.47,0.18,0.54,0.2
1421,10328393,K01905.01,Kepler-332 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.62635494,2.202e-05,-2.202e-05,136.01585,0.00237,-0.00237,2454969.016,0.00237,-0.00237,0.0,,,,,,0.237,0.215,-0.236,2.4168,0.0744,-0.0744,,,,296.1,10.4,-10.4,0.0154,0.00055,-0.000466,4.39175,0.90696,-1.19411,LS+MCMC,1.21,0.08,-0.05,0.0696,,,89.43,,,703.0,,,57.89,13.26,-8.74,23.81,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,4.9048095,30.694172,32.5,3,176.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8618,Mandel and Agol (2002 ApJ 580 171),,,010/010328/010328393/dv/kplr010328393-20160209194854_dvr.pdf,010/010328/010328393/dv/kplr010328393-001-20160209194854_dvs.pdf,4955.0,100.0,-100.0,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,,,,q1_q17_dr25_stellar,286.66296,47.4137,14.017,14.729,13.943,13.713,13.58,12.558,12.073,11.974,0.0,19.1108685,8.7e-06,47.41343,0.00014,0.17,0.32,-0.98,0.52,4.6e-05,9.1e-05,-0.00042,0.00015,-0.12,0.12,0.2,0.18,0.23,0.17,-0.34,0.12,0.18,0.18,0.39,0.13
1426,2693736,K01976.01,Kepler-1034 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.12401737,3.197e-05,-3.197e-05,134.955,0.00237,-0.00237,2454967.955,0.00237,-0.00237,0.0,,,,,,0.029,0.426,-0.029,3.3091,0.0679,-0.0679,,,,788.4,22.9,-22.9,0.024936,0.001019,-0.000507,3.03686,0.06268,-1.22462,LS+MCMC,2.37,0.11,-0.2,0.0965,,,89.94,,,675.0,,,48.98,8.44,-10.18,28.683,0.592,-0.592,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,5.64753,33.63076,40.1,1,114.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4175,Mandel and Agol (2002 ApJ 580 171),,,002/002693/002693736/dv/kplr002693736-20160209194854_dvr.pdf,002/002693/002693736/dv/kplr002693736-001-20160209194854_dvs.pdf,5094.0,83.0,-76.0,4.469,0.082,-0.033,0.16,0.15,-0.15,0.87,0.042,-0.072,0.813,0.057,-0.028,,,,q1_q17_dr25_stellar,286.11536,37.966999,15.09,15.76,15.029,14.803,14.687,13.719,13.252,13.158,0.837,19.0743394,9.6e-06,37.96678,0.00011,-0.73,0.41,-0.8,0.4,0.0001,0.00032,6e-05,0.00031,-0.13,0.13,0.0,0.13,0.13,0.13,0.01,0.13,-0.05,0.14,0.05,0.14
1429,6026438,K02045.02,Kepler-354 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.4,0,0,0,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,24.2101973,0.0002461,-0.0002461,141.4698,0.00767,-0.00767,2454974.47,0.00767,-0.00767,0.0,,,,,,0.45,0.501,-0.245,4.046,0.286,-0.286,,,,458.0,35.2,-35.2,0.019502,0.000555,-0.001462,2.36186,0.86416,-1.02145,LS+MCMC,1.5,0.1,-0.13,0.1459,,,89.38,,,451.0,,,9.8,2.56,-2.56,41.8,15.3,-15.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,q1_q17_dr25_koi,4.049672,11.474611,14.1,3,41.0,2.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.3076,Mandel and Agol (2002 ApJ 580 171),,,006/006026/006026438/dv/kplr006026438-20160209194854_dvr.pdf,006/006026/006026438/dv/kplr006026438-002-20160209194854_dvs.pdf,4650.0,125.0,-139.0,4.589,0.048,-0.028,-0.04,0.3,-0.3,0.706,0.046,-0.061,0.704,0.07,-0.058,,,,q1_q17_dr25_stellar,285.75146,41.33564,15.549,16.513,15.494,15.135,14.971,13.875,13.255,13.16,0.062,19.050066,2.3e-05,41.33577,0.00028,-1.26,0.93,0.47,0.99,0.00066,0.00043,-0.00012,0.00047,-0.94,0.6,0.37,0.79,1.01,0.74,-0.83,0.57,0.53,0.96,0.98,0.86
1432,8956206,K02048.01,Kepler-1071 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.17998508,1.553e-05,-1.553e-05,132.72278,0.00207,-0.00207,2454965.723,0.00207,-0.00207,0.0,,,,,,0.175,0.29,-0.175,2.1094,0.0684,-0.0684,,,,750.5,29.4,-29.4,0.024584,0.001065,-0.000645,5.7186,0.79471,-1.97291,LS+MCMC,2.12,0.14,-0.11,0.0615,,,89.56,,,814.0,,,104.06,23.58,-18.0,22.6,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,4.509111,25.766874,29.0,2,217.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.208,Mandel and Agol (2002 ApJ 580 171),,,008/008956/008956206/dv/kplr008956206-20160209194854_dvr.pdf,008/008956/008956206/dv/kplr008956206-001-20160209194854_dvs.pdf,5149.0,103.0,-103.0,4.551,0.041,-0.045,-0.02,0.15,-0.15,0.791,0.051,-0.042,0.811,0.046,-0.041,,,,q1_q17_dr25_stellar,293.05801,45.248821,15.801,16.516,15.772,15.495,15.325,14.371,13.97,13.775,0.002,19.537206,1.2e-05,45.248602,0.0001,0.24,0.45,-0.78,0.36,0.00088,0.00032,9e-05,0.00027,-0.26,0.16,0.03,0.19,0.27,0.15,0.05,0.16,-0.28,0.2,0.29,0.19
1436,11760231,K01841.01,Kepler-973 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,49.6075771,0.0001,-0.0001,138.41517,0.0017,-0.0017,2454971.415,0.0017,-0.0017,0.0,,,,,,0.764,0.015,-0.544,2.9575,0.0599,-0.0599,,,,626.7,16.2,-16.2,0.025127,0.000339,-0.002464,5.17681,10.90279,-0.60557,LS+MCMC,2.12,0.18,-0.09,0.2508,,,89.5,,,402.0,,,6.17,1.67,-0.95,87.7,36.9,-36.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,11.228867,40.47373,44.9,1,28.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6527,Mandel and Agol (2002 ApJ 580 171),,,011/011760/011760231/dv/kplr011760231-20160209194854_dvr.pdf,011/011760/011760231/dv/kplr011760231-001-20160209194854_dvs.pdf,5187.0,103.0,-103.0,4.592,0.014,-0.072,0.0,0.15,-0.15,0.774,0.065,-0.033,0.858,0.031,-0.067,,,,q1_q17_dr25_stellar,290.16525,49.923859,13.218,13.859,13.189,12.943,12.867,11.845,11.43,11.303,0.042,19.3443671,7.4e-06,49.923805,8.3e-05,0.6,0.26,-0.2,0.3,-0.00029,0.00016,0.00013,0.00019,-0.12,0.12,0.15,0.26,0.19,0.25,-0.03,0.12,0.16,0.25,0.16,0.25
1449,12301181,K02059.01,Kepler-1076 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.14728341,2.146e-05,-2.146e-05,134.87289,0.0028,-0.0028,2454967.873,0.0028,-0.0028,0.0,,,,,,0.188,0.261,-0.188,2.7645,0.0776,-0.0776,,,,119.7,4.8,-4.8,0.009757,0.000421,-0.000262,2.40067,0.37192,-0.7268,LS+MCMC,0.79,0.06,-0.03,0.0611,,,89.36,,,770.0,,,83.18,19.08,-12.5,16.86,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.630854,21.83112,26.8,2,221.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3422,Mandel and Agol (2002 ApJ 580 171),,,012/012301/012301181/dv/kplr012301181-20160209194854_dvr.pdf,012/012301/012301181/dv/kplr012301181-001-20160209194854_dvs.pdf,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.0,0.15,-0.15,0.746,0.049,-0.03,0.806,0.035,-0.051,,,,q1_q17_dr25_stellar,287.59009,51.06057,12.906,13.717,12.881,12.558,12.39,11.305,10.791,10.664,,19.17267,1.4e-05,51.06089,0.00018,-0.11,0.49,1.15,0.63,,,-0.000102,7.5e-05,-0.09,0.28,-0.48,0.27,0.49,0.27,0.12,0.27,-0.24,0.27,0.26,0.27
1450,9279354,K02060.01,Kepler-1788 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.800111267,4.014e-06,-4.014e-06,132.04865,0.00121,-0.00121,2454965.049,0.00121,-0.00121,0.0,,,,,,0.806,0.096,-0.571,1.0237,0.0459,-0.0459,,,,706.7,28.5,-28.5,0.027766,0.000146,-0.003782,5.75791,20.07703,-3.8014,LS+MCMC,2.13,0.17,-0.2,0.0343,,,86.54,,,956.0,,,197.81,57.46,-54.04,13.36,6.7,-6.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1196,0.6106,q1_q17_dr25_koi,3.9563286,28.339994,33.5,1,482.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2857,Mandel and Agol (2002 ApJ 580 171),,,009/009279/009279354/dv/kplr009279354-20160209194854_dvr.pdf,009/009279/009279354/dv/kplr009279354-001-20160209194854_dvs.pdf,4786.0,130.0,-144.0,4.579,0.06,-0.03,-0.2,0.3,-0.3,0.704,0.054,-0.066,0.686,0.079,-0.053,,,,q1_q17_dr25_stellar,291.22433,45.778091,15.229,16.093,15.176,14.859,14.664,13.657,13.127,12.985,0.0,19.4149472,7.5e-06,45.778099,8.4e-05,-0.33,0.28,0.03,0.3,0.00044,0.0002,0.00043,0.00023,-0.32,0.13,-0.09,0.13,0.33,0.13,-0.1,0.13,0.18,0.13,0.21,0.13
1460,8226050,K01910.01,Kepler-1010 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.2685741,0.0001132,-0.0001132,147.05143,0.00268,-0.00268,2454980.051,0.00268,-0.00268,0.0,,,,,,0.677,0.217,-0.455,4.8251,0.0848,-0.0848,,,,699.3,19.4,-19.4,0.02559,0.003394,-0.001809,1.17744,1.42155,-0.88728,LS+MCMC,2.44,0.11,-0.2,0.193,,,89.07,,,477.0,,,12.2,2.1,-2.54,41.8,16.8,-16.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,7.297534,27.756182,38.2,2,37.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6111,Mandel and Agol (2002 ApJ 580 171),,,008/008226/008226050/dv/kplr008226050-20160209194854_dvr.pdf,008/008226/008226050/dv/kplr008226050-001-20160209194854_dvs.pdf,5083.0,83.0,-76.0,4.468,0.088,-0.033,0.18,0.15,-0.15,0.872,0.042,-0.072,0.815,0.053,-0.028,,,,q1_q17_dr25_stellar,289.19263,44.149319,14.685,15.326,14.614,14.411,14.266,13.293,12.878,12.771,0.247,19.2795083,9.7e-06,44.14944,0.00011,-0.02,0.38,0.43,0.41,1e-05,0.00026,-0.00023,0.00029,-0.09,0.13,0.29,0.23,0.3,0.23,-0.14,0.14,0.39,0.22,0.42,0.22
1466,8142942,K01985.01,Kepler-1782 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.756245244,5.387e-06,-5.387e-06,133.903421,0.000816,-0.000816,2454966.903,0.000816,-0.000816,0.0,,,,,,0.888,0.037,-0.628,1.071,0.0321,-0.0321,,,,623.6,17.5,-17.5,0.027905,0.000169,-0.004636,5.4985,39.5287,-2.39052,LS+MCMC,2.24,0.14,-0.09,0.0582,,,87.61,,,773.0,,,84.16,19.19,-12.71,21.3,10.2,-10.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,6.6662774,41.952225,45.5,1,235.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5736,Mandel and Agol (2002 ApJ 580 171),,,008/008142/008142942/dv/kplr008142942-20160209194854_dvr.pdf,008/008142/008142942/dv/kplr008142942-001-20160209194854_dvs.pdf,4931.0,98.0,-98.0,4.605,0.018,-0.049,0.0,0.15,-0.15,0.734,0.048,-0.03,0.794,0.035,-0.05,,,,q1_q17_dr25_stellar,280.92612,44.087929,13.708,14.478,13.642,13.378,13.243,12.184,11.723,11.576,0.079,18.7284012,6.3e-06,44.087895,6.3e-05,-0.29,0.24,-0.13,0.23,-6e-05,0.00015,-0.00016,0.00014,-0.06,0.21,-0.19,0.13,0.2,0.15,0.02,0.21,-0.45,0.12,0.45,0.11
1467,8257205,K01986.01,Kepler-1038 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,148.4601819,0.0007802,-0.0007802,151.38686,0.00345,-0.00345,2454984.387,0.00345,-0.00345,0.0,,,,,,0.808,0.113,-0.575,5.499,0.139,-0.139,,,,1532.1,47.5,-47.5,0.040286,0.005376,-0.004659,2.11411,6.29906,-1.50289,LS+MCMC,3.61,0.24,-0.17,0.5238,,,89.66,,,285.0,,,1.56,0.33,-0.23,135.1,67.1,-67.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,10.977376,27.866648,33.7,2,9.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0704,Mandel and Agol (2002 ApJ 580 171),,,008/008257/008257205/dv/kplr008257205-20160209194854_dvr.pdf,008/008257/008257205/dv/kplr008257205-001-20160209194854_dvs.pdf,5159.0,82.0,-82.0,4.548,0.032,-0.063,0.16,0.15,-0.15,0.821,0.055,-0.039,0.868,0.035,-0.049,,,,q1_q17_dr25_stellar,298.97217,44.132381,14.839,15.572,14.792,14.524,14.364,13.376,12.923,12.782,0.712,19.9314893,9.7e-06,44.13239,0.00011,0.41,0.38,0.05,0.39,-0.00023,0.00062,-0.00021,0.00068,-0.6,0.14,0.07,0.23,0.6,0.14,-0.61,0.14,0.05,0.21,0.61,0.14
1506,6152974,K00216.01,Kepler-118 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.172024672,9.335e-06,-9.335e-06,141.209182,0.00039,-0.00039,2454974.209,0.00039,-0.00039,0.0,,,,,,0.334,0.148,-0.224,3.1488,0.0248,-0.0248,,,,5368.1,26.2,-26.2,0.066137,0.000106,-0.001452,5.65507,1.09964,-0.30329,LS+MCMC,6.24,0.27,-0.55,0.1353,,,89.61,,,564.0,,,24.0,3.92,-5.19,49.55,9.6,-9.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,37.637707,198.6218,226.8,2,65.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2144,Mandel and Agol (2002 ApJ 580 171),,,006/006152/006152974/dv/kplr006152974-20160209194854_dvr.pdf,006/006152/006152974/dv/kplr006152974-001-20160209194854_dvs.pdf,5064.0,83.0,-75.0,4.474,0.09,-0.03,0.18,0.15,-0.15,0.864,0.038,-0.076,0.811,0.052,-0.03,,,,q1_q17_dr25_stellar,299.21317,41.424831,14.711,15.434,14.637,14.4,14.263,13.25,12.769,12.711,0.0,19.9475577,1.4e-06,41.424783,1.5e-05,0.554,0.056,-0.17,0.053,0.00108,0.00051,-0.00098,0.00062,-0.066,0.072,0.129,0.076,0.145,0.075,0.143,0.082,0.12,0.077,0.186,0.083
1535,2975770,K01788.01,Kepler-951 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.933,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,71.52543938,9.47e-05,-9.47e-05,191.69147,0.00104,-0.00104,2455024.691,0.00104,-0.00104,0.0,,,,,,0.066,0.293,-0.066,5.9189,0.0564,-0.0564,,,,5904.3,59.5,-59.5,0.06781,0.001527,-0.000556,3.52177,0.01693,-0.85507,LS+MCMC,5.76,0.22,-0.35,0.3091,,,89.96,,,340.0,,,3.15,0.46,-0.56,98.388,0.473,-0.473,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1054,0.6323,q1_q17_dr25_koi,57.922966,110.04745,111.3,2,8.0,1.0,q1_q17_dr25_tce,00110011001100110000000000000000,0.9821,Mandel and Agol (2002 ApJ 580 171),,,002/002975/002975770/dv/kplr002975770-20160209194854_dvr.pdf,002/002975/002975770/dv/kplr002975770-001-20160209194854_dvs.pdf,4855.0,77.0,-87.0,4.542,0.056,-0.02,0.12,0.15,-0.15,0.778,0.029,-0.047,0.769,0.048,-0.028,,,,q1_q17_dr25_stellar,287.73755,38.114559,14.521,15.413,14.462,14.138,14.005,12.92,12.382,12.251,0.0,19.1824997,2.5e-06,38.114525,3.4e-05,-0.18,0.11,-0.12,0.12,0.0011,0.0011,0.0018,0.0014,-0.016,0.089,-0.04,0.11,0.05,0.11,0.028,0.086,0.1,0.15,0.11,0.15
1549,6152974,K00216.02,Kepler-118 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.51854537,4.933e-05,-4.933e-05,132.53078,0.00467,-0.00467,2454965.531,0.00467,-0.00467,0.0,,,,,,0.13,0.321,-0.13,2.845,0.146,-0.146,,,,286.7,17.2,-17.2,0.015061,0.000723,-0.000621,2.8135,0.29721,-1.17915,LS+MCMC,1.42,0.06,-0.12,0.0701,,,89.63,,,784.0,,,89.41,14.58,-19.35,20.33,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,4.017333,14.684393,19.4,2,173.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0035,Mandel and Agol (2002 ApJ 580 171),,,006/006152/006152974/dv/kplr006152974-20160209194854_dvr.pdf,006/006152/006152974/dv/kplr006152974-002-20160209194854_dvs.pdf,5064.0,83.0,-75.0,4.474,0.09,-0.03,0.18,0.15,-0.15,0.864,0.038,-0.076,0.811,0.052,-0.03,,,,q1_q17_dr25_stellar,299.21317,41.424831,14.711,15.434,14.637,14.4,14.263,13.25,12.769,12.711,0.005,19.947524,1.6e-05,41.42474,0.00017,-0.8,0.66,-0.33,0.63,0.00044,0.00019,-1e-05,0.00018,0.35,0.21,-0.15,0.3,0.38,0.23,0.54,0.25,-0.2,0.27,0.58,0.26
1556,10676014,K01797.01,Kepler-954 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,16.78175788,1.639e-05,-1.639e-05,139.79356,0.000743,-0.000743,2454972.794,0.000743,-0.000743,0.0,,,,,,0.502,0.006,-0.462,3.7386,0.0353,-0.0353,,,,908.0,8.6,-8.6,0.027823,0.003651,-0.000898,1.9562,0.77498,-1.10992,LS+MCMC,2.25,0.14,-0.1,0.118,,,89.07,,,545.0,,,20.82,4.52,-3.28,30.8,12.2,-12.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,17.222063,88.49196,118.8,1,63.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.3444,Mandel and Agol (2002 ApJ 580 171),,,010/010676/010676014/dv/kplr010676014-20160209194854_dvr.pdf,010/010676/010676014/dv/kplr010676014-001-20160209194854_dvs.pdf,4925.0,98.0,-98.0,4.588,0.024,-0.042,0.0,0.15,-0.15,0.742,0.045,-0.033,0.778,0.042,-0.042,,,,q1_q17_dr25_stellar,295.85938,47.93951,12.971,13.74,12.913,12.641,12.499,11.409,10.945,10.84,0.084,19.7239626,2.6e-06,47.939574,3e-05,0.118,0.096,0.23,0.11,1.3e-05,9e-05,0.00011,0.0001,0.16,0.12,0.07,0.17,0.18,0.17,0.31,0.12,0.4,0.16,0.5,0.18
