rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
3932,9642018,K04430.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,0.505111993,7.11e-07,-7.11e-07,131.51614,0.00118,-0.00118,2454964.516,0.00118,-0.00118,0.0,,,,,,0.841,0.059,-0.573,0.4053,0.0684,-0.0684,,,,212.8,13.1,-13.1,0.018445,0.006977,-0.003034,12.61287,74.28309,-10.68002,LS+MCMC,1.58,0.24,-0.14,0.0119,,,81.27,,,1886.0,,,2970.58,1496.34,-737.87,5.54,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,3.5680776,11.995184,18.7,1,2642.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009642/009642018/dv/kplr009642018-20160209194854_dvr.pdf,009/009642/009642018/dv/kplr009642018-001-20160209194854_dvs.pdf,5262.0,158.0,-142.0,4.59,0.032,-0.104,-0.02,0.3,-0.3,0.783,0.122,-0.066,0.875,0.062,-0.093,,,,q1_q17_dr25_stellar,288.59683,46.326038,15.544,16.215,15.471,15.256,15.115,14.188,13.679,13.636,0.018,19.239767,1.9e-05,46.32577,0.00019,-0.78,0.73,-0.96,0.69,0.00015,0.00013,0.00016,0.00012,-0.13,0.32,-0.39,0.5,0.41,0.42,-0.13,0.28,-0.38,0.45,0.4,0.39,9642018.0,0.505111,4e-07,54964.767254,0.006647,0.52,77.4312,15.5672,15.544,5106.0,False,
4403,12109267,K04457.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,79.334347,0.001574,-0.001574,144.0233,0.0147,-0.0147,2454977.023,0.0147,-0.0147,0.0,,,,,,0.652,0.297,-0.451,10.886,0.527,-0.527,,,,164.9,12.7,-12.7,0.012408,0.003114,-0.000755,0.24091,0.33378,-0.02622,LS+MCMC,1.56,0.46,-0.25,0.3653,,,89.13,,,500.0,,,14.73,12.47,-5.58,43.1,19.9,-19.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3124,0.2859,q1_q17_dr25_koi,4.1664915,9.8131075,14.6,1,17.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8764,Mandel and Agol (2002 ApJ 580 171),,,012/012109/012109267/dv/kplr012109267-20160209194854_dvr.pdf,012/012109/012109267/dv/kplr012109267-001-20160209194854_dvs.pdf,6384.0,158.0,-206.0,4.33,0.12,-0.195,-0.3,0.25,-0.3,1.15,0.338,-0.182,1.027,0.172,-0.106,,,,q1_q17_dr25_stellar,290.51242,50.649288,13.815,14.158,13.764,13.668,13.632,12.765,12.471,12.444,0.047,19.367441,2.9e-05,50.64941,0.00033,-1.83,0.99,0.4,1.2,0.00033,0.00016,-5e-05,0.00019,0.13,0.89,-1.2,1.2,1.2,1.1,0.2,1.1,-1.1,1.2,1.2,1.2,12109267.0,79.332118,0.0005436,54977.050732,0.107337,0.27,82.0806,16.1084,13.815,6149.0,False,
4591,5563300,K03309.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,71.05457555,5.192e-05,-5.192e-05,134.734589,0.000554,-0.000554,2454967.735,0.000554,-0.000554,0.0,,,,,,0.061,0.283,-0.061,1.9162,0.0246,-0.0246,,,,4853.2,60.6,-60.6,0.062584,0.001204,-0.000539,101.69593,3.5961,-19.56396,LS+MCMC,5.91,1.22,-0.81,0.3102,,,89.99,,,390.0,,,5.45,3.49,-1.86,300.5,10.6,-10.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,29.310106,100.828064,95.9,1,18.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.466,Mandel and Agol (2002 ApJ 580 171),,,005/005563/005563300/dv/kplr005563300-20160209194854_dvr.pdf,005/005563/005563300/dv/kplr005563300-001-20160209194854_dvs.pdf,5290.0,159.0,-159.0,4.46,0.116,-0.231,-0.1,0.35,-0.25,0.865,0.179,-0.119,0.788,0.115,-0.057,,,,q1_q17_dr25_stellar,298.96829,40.797352,14.71,15.41,14.651,14.41,14.26,13.233,12.785,12.691,0.002,19.9312305,3.9e-06,40.797228,4e-05,0.48,0.16,-0.44,0.14,0.0003,0.0011,0.0013,0.0012,-0.069,0.099,-0.166,0.082,0.18,0.084,0.11,0.1,0.034,0.077,0.111,0.099,5563300.0,71.054766,0.000471,54967.733292,0.016693,0.0,75.8924,6.3728,14.71,5090.0,False,
4678,6690171,K03320.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,85.0624157,2.976e-05,-2.976e-05,149.220739,0.000302,-0.000302,2454982.221,0.000302,-0.000302,0.0,,,,,,0.819,0.01,-0.009,4.6964,0.0173,-0.0173,,,,41901.0,136.0,-136.0,0.222476,0.003858,-0.003826,5.17261,0.07469,-0.14013,LS+MCMC,21.26,3.57,-1.92,0.369,,,89.63,,,355.0,,,3.74,2.12,-1.05,125.54,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,q1_q17_dr25_koi,169.66046,496.5611,495.3,1,14.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.3845,Mandel and Agol (2002 ApJ 580 171),,,006/006690/006690171/dv/kplr006690171-20160209194854_dvr.pdf,006/006690/006690171/dv/kplr006690171-001-20160209194854_dvs.pdf,5223.0,183.0,-183.0,4.52,0.051,-0.119,0.34,0.1,-0.3,0.875,0.147,-0.079,0.923,0.061,-0.081,,,,q1_q17_dr25_stellar,291.42685,42.164082,15.954,16.727,15.883,15.623,15.495,14.435,13.974,13.835,0.324,19.42845617,7.9e-07,42.1641084,8.7e-06,0.007,0.032,0.102,0.031,0.0,0.018,0.001,0.024,0.015,0.067,-0.004,0.068,0.016,0.067,0.175,0.069,-0.026,0.069,0.176,0.069,6690171.0,85.0624146,0.0007653,55237.407206,0.030455,0.0,74.401,11.9941,15.954,5034.0,False,
4717,11853130,K03263.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,76.87935893,4.834e-05,-4.834e-05,146.882451,0.000505,-0.000505,2454979.882,0.000505,-0.000505,0.0,,,,,,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,,,,21272.0,253.0,-253.0,0.161985,0.039212,-0.012579,22.55318,0.04865,-5.62866,LS+MCMC,7.71,0.8,-0.86,0.2746,,,89.74,,,202.0,,,0.4,0.12,-0.11,191.715,0.414,-0.414,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4064,0.2898,q1_q17_dr25_koi,38.037132,118.37778,131.0,1,14.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.6321,Mandel and Agol (2002 ApJ 580 171),,,011/011853/011853130/dv/kplr011853130-20160209194854_dvr.pdf,011/011853/011853130/dv/kplr011853130-001-20160209194854_dvs.pdf,3638.0,72.0,-79.0,4.828,0.041,-0.054,-0.06,0.15,-0.15,0.436,0.045,-0.049,0.467,0.043,-0.052,,,,q1_q17_dr25_stellar,285.09586,50.10096,15.949,17.525,16.118,15.273,14.854,13.558,12.886,12.726,0.008,19.0063796,3.2e-06,50.101032,3e-05,-0.36,0.11,0.26,0.11,0.001,0.014,0.004,0.022,-0.011,0.072,-0.011,0.073,0.015,0.076,-0.124,0.095,-0.062,0.076,0.139,0.098,11853130.0,76.8793921,0.0005436,54979.881295,0.015826,0.0,80.2155,19.1199,15.949,3808.0,False,
4876,6268648,K01613.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,94.094392,0.003053,-0.003053,196.7503,0.0333,-0.0333,2455029.75,0.0333,-0.0333,0.0,,,,,,0.32,0.119,-0.32,10.833,0.606,-0.606,,,,46.6,4.6,-4.6,0.006318,0.000281,-0.000448,0.54193,0.12483,-0.20527,LS+MCMC,0.9,0.04,-0.03,0.4015,,,89.71,,,486.0,,,13.14,1.86,-1.72,63.3,14.6,-14.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,q1_q17_dr25_koi,4.1797347,8.98704,10.6,3,11.0,2.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.4995,Mandel and Agol (2002 ApJ 580 171),,,006/006268/006268648/dv/kplr006268648-20160209194854_dvr.pdf,006/006268/006268648/dv/kplr006268648-002-20160209194854_dvs.pdf,6099.0,79.0,-85.0,4.193,0.016,-0.018,-0.3,0.15,-0.15,1.308,0.054,-0.054,0.974,0.071,-0.064,,,,q1_q17_dr25_stellar,285.47659,41.632717,11.049,11.985,11.167,,,10.588,10.316,10.282,0.065,19.031729,3.7e-05,41.63232,0.00041,-1.7,1.5,-1.4,1.5,8.5e-05,8.2e-05,7.3e-05,7.9e-05,-2.3,1.6,-2.08,0.83,3.1,1.3,-2.5,1.6,-2.2,0.85,3.3,1.3,6268648.0,503.25,0.0073539,55213.517405,1.669587,0.08,72.0342,15.8169,11.049,-1.0,True,
4935,5384713,K03444.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,12.67143692,9.149e-05,-9.149e-05,137.50707,0.00598,-0.00598,2454970.507,0.00598,-0.00598,0.0,,,,,,0.047,0.419,-0.047,2.498,0.178,-0.178,,,,215.8,17.8,-17.8,0.013071,0.00099,-0.000461,7.10443,1.39884,-3.37943,LS+MCMC,0.76,0.04,-0.06,0.0865,,,89.93,,,404.0,,,6.31,1.31,-1.3,39.21,7.7,-7.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,3.3687685,10.152113,13.7,4,103.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3228,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-003-20160209194854_dvs.pdf,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.008,19.82863,2.1e-05,40.56232,0.00026,0.66,0.86,1.47,0.94,-3e-05,0.00014,-0.00024,0.00015,0.22,0.95,0.08,0.52,0.24,0.89,0.62,0.98,0.44,0.49,0.76,0.84,5384713.0,60.3268036,0.0003682,54978.059032,0.011837,0.0,75.0963,7.2633,13.693,3690.0,False,
4936,5384713,K03444.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,60.32668824,5.621e-05,-5.621e-05,145.057472,0.000747,-0.000747,2454978.057,0.000747,-0.000747,0.0,,,,,,0.974,24.4,-0.053,1.6864,0.0423,-0.0423,,,,3146.7,67.5,-67.5,0.086168,24.16804,-0.02259,11.75591,441.27594,-5.32571,LS+MCMC,4.98,0.28,-0.36,0.2448,,,89.57,,,240.0,,,0.79,0.16,-0.16,131.3,64.8,-64.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,18.645964,59.158527,57.0,4,21.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8057,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-001-20160209194854_dvs.pdf,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.0,19.8286259,4e-06,40.562021,4.8e-05,0.49,0.16,0.4,0.17,-2e-05,0.00086,-0.0012,0.0011,0.016,0.093,0.003,0.086,0.016,0.091,0.387,0.093,0.385,0.091,0.546,0.092,5384713.0,60.3268036,0.0003682,54978.059032,0.011837,0.0,75.0963,7.2633,13.693,3690.0,False,
4937,5384713,K03444.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.977,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.63595435,1.757e-05,-1.757e-05,132.31984,0.00624,-0.00624,2454965.32,0.00624,-0.00624,0.0,,,,,,0.005,0.45,-0.005,1.309,0.193,-0.193,,,,93.7,13.0,-13.0,0.008651,0.000744,-0.00074,10.20189,2.03913,-10.14401,LS+MCMC,0.5,0.03,-0.04,0.0304,,,89.98,,,682.0,,,51.07,10.65,-10.49,15.53,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,4.2803407,11.416978,9.2,4,509.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8798,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-002-20160209194854_dvs.pdf,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.209,19.828643,2.1e-05,40.56208,0.00025,1.18,0.84,0.61,0.9,-6.9e-05,8.5e-05,-6.1e-05,9e-05,-0.3,1.2,-0.7,0.67,0.77,0.92,0.0,1.2,-0.35,0.67,0.35,0.62,5384713.0,60.3268036,0.0003682,54978.059032,0.011837,0.0,75.0963,7.2633,13.693,3690.0,False,
5126,6025124,K03411.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,26.83771808,1.403e-05,-1.403e-05,158.125331,0.000436,-0.000436,2454991.125,0.000436,-0.000436,0.0,,,,,,0.917,0.188,-0.051,1.6162,0.038,-0.038,,,,8512.0,118.0,-118.0,0.108646,0.13214,-0.011642,12.9281,7.55723,-3.90884,LS+MCMC,12.68,4.24,-1.41,0.1845,,,89.33,,,658.0,,,44.22,44.81,-14.78,79.0,23.1,-23.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3024,0.3288,q1_q17_dr25_koi,50.18696,231.85612,101.4,1,39.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.0785,Mandel and Agol (2002 ApJ 580 171),,,006/006025/006025124/dv/kplr006025124-20160209194854_dvr.pdf,006/006025/006025124/dv/kplr006025124-001-20160209194854_dvs.pdf,6194.0,194.0,-259.0,4.445,0.058,-0.232,0.07,0.25,-0.35,1.069,0.357,-0.119,1.161,0.155,-0.186,,,,q1_q17_dr25_stellar,285.1478,41.388908,14.426,14.847,14.367,14.246,14.267,13.349,13.049,12.956,0.0,19.0098497,1.3e-06,41.388871,1.4e-05,-0.175,0.052,-0.139,0.051,-0.0003,0.0013,0.0013,0.0017,-0.024,0.07,0.004,0.072,0.025,0.069,-0.03,0.07,-0.053,0.075,0.061,0.076,6025124.0,26.8377244,0.0001226,54991.124338,0.011879,0.01,71.7023,15.9515,14.426,5931.0,False,
5241,4263529,K03358.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.10404351,1.043e-05,-1.043e-05,132.892841,0.000867,-0.000867,2454965.893,0.000867,-0.000867,0.0,,,,,,0.951,0.023,-0.676,1.0022,0.0559,-0.0559,,,,1322.4,54.8,-54.8,0.04465,0.001947,-0.0107,6.86781,173.99294,-3.6909,LS+MCMC,4.05,0.91,-0.39,0.0876,,,88.37,,,752.0,,,75.32,50.39,-20.17,33.3,16.6,-16.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,q1_q17_dr25_koi,7.6749372,47.393806,39.5,1,137.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1988,Mandel and Agol (2002 ApJ 580 171),,,004/004263/004263529/dv/kplr004263529-20160209194854_dvr.pdf,004/004263/004263529/dv/kplr004263529-001-20160209194854_dvs.pdf,5530.0,149.0,-149.0,4.541,0.05,-0.15,-0.14,0.3,-0.3,0.831,0.187,-0.08,0.876,0.092,-0.092,,,,q1_q17_dr25_stellar,291.88907,39.361771,14.031,14.59,13.966,13.792,13.691,12.727,12.32,12.295,0.882,19.4592743,5e-06,39.361774,6.3e-05,0.1,0.21,0.01,0.23,6e-05,0.00027,-5e-05,0.00031,-0.07,0.1,0.12,0.11,0.14,0.11,0.182,0.099,0.03,0.11,0.184,0.099,4263529.0,10.1040158,2.97e-05,55006.311988,0.008737,0.02,71.9972,10.4397,14.031,5330.0,False,
5295,11547869,K03749.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_FEW_DIFFS,10.72725536,4.888e-05,-4.888e-05,132.90239,0.0033,-0.0033,2454965.902,0.0033,-0.0033,0.0,,,,,,1.056,17.11,-0.042,1.7541,0.0213,-0.0213,,,,56197.0,432.0,-432.0,0.43892,17.00686,-0.034244,15.65832,640.11438,-1.2086,LS+MCMC,12.85,3.01,-2.69,0.0612,,,88.67,,,307.0,,,2.1,1.36,-0.9,45.7,22.8,-22.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3411,0.3866,q1_q17_dr25_koi,86.62705,159.04483,160.5,1,10.0,1.0,q1_q17_dr25_tce,00000000100000000000000000000000,0.5649,Mandel and Agol (2002 ApJ 580 171),,,011/011547/011547869/dv/kplr011547869-20160209194854_dvr.pdf,011/011547/011547869/dv/kplr011547869-001-20160209194854_dvs.pdf,3324.0,66.0,-73.0,5.006,0.075,-0.083,0.08,0.15,-0.15,0.268,0.063,-0.056,0.267,0.072,-0.064,,,,q1_q17_dr25_stellar,285.00772,49.503979,16.415,18.226,16.786,15.638,15.075,13.726,13.068,12.972,0.0,19.0005127,2.4e-06,49.503916,2.2e-05,-0.047,0.084,-0.231,0.078,0.0,0.11,0.01,0.17,0.08,0.072,-0.098,0.074,0.126,0.073,-0.219,0.072,-0.028,0.074,0.221,0.072,11547869.0,10.727417,0.0013735,54998.077747,0.011278,0.03,79.6009,18.9711,16.415,3589.0,False,
5344,8308347,K03761.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_RUBBLE_MARSHALL_SKYE---SAME_NTL_PERIOD---CENT_FEW_DIFFS,164.950399,0.002941,-0.002941,280.9154,0.0139,-0.0139,2455113.915,0.0139,-0.0139,0.0,,,,,,0.724,0.024,-0.056,30.86,0.775,-0.775,,,,24493.0,584.0,-584.0,0.154899,0.002468,-0.004879,0.03449,0.00599,-0.00407,LS+MCMC,11.23,1.19,-1.08,0.5088,,,88.87,,,252.0,,,0.95,0.4,-0.27,36.74,6.4,-6.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,q1_q17_dr25_koi,85.55221,119.720695,65.7,1,7.0,2.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.03,Mandel and Agol (2002 ApJ 580 171),,,008/008308/008308347/dv/kplr008308347-20160209194854_dvr.pdf,008/008308/008308347/dv/kplr008308347-002-20160209194854_dvs.pdf,5001.0,191.0,-174.0,4.603,0.066,-0.048,-0.58,0.35,-0.3,0.664,0.07,-0.064,0.645,0.083,-0.036,,,,q1_q17_dr25_stellar,294.89749,44.21579,15.473,16.201,15.475,15.161,14.971,13.867,13.312,13.212,0.0,19.659876,1.6e-06,44.2159276,5.8e-06,1.705,0.061,0.495,0.021,0.036,0.095,0.0,0.13,-2.6,0.33,-1.195,0.094,2.86,0.3,-0.17,0.14,-0.058,0.076,0.17,0.13,8308347.0,164.9498633,0.001923,54948.054557,0.638154,0.15,77.4309,10.6585,15.473,4826.0,False,
5388,8323764,K03767.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_FEW_MEAS,6.714247798,8.395e-06,-8.395e-06,134.31703,0.00137,-0.00137,2454967.317,0.00137,-0.00137,0.0,,,,,,0.557,0.035,-0.094,3.3304,0.056,-0.056,,,,32213.0,235.0,-235.0,0.16913,0.001617,-0.003364,1.67024,0.2649,-0.20577,LS+MCMC,14.78,1.77,-1.78,0.0634,,,87.98,,,809.0,,,100.94,44.19,-33.07,15.85,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,q1_q17_dr25_koi,38.75073,218.03261,145.9,1,92.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.7118,Mandel and Agol (2002 ApJ 580 171),,,008/008323/008323764/dv/kplr008323764-20160209194854_dvr.pdf,008/008323/008323764/dv/kplr008323764-001-20160209194854_dvs.pdf,5159.0,179.0,-179.0,4.508,0.102,-0.085,-0.16,0.3,-0.3,0.8,0.096,-0.096,0.752,0.106,-0.057,,,,q1_q17_dr25_stellar,299.08057,44.29501,17.376,,17.327,17.011,16.628,15.654,15.166,14.894,0.0,19.93862635,1.7e-07,44.2941886,1.7e-06,-3.0011,0.0068,-2.9571,0.006,-0.008,0.024,-0.007,0.034,,,,,,,0.03,0.068,0.116,0.068,0.12,0.069,8323764.0,6.714245,4.92e-05,55000.884655,0.024167,0.16,78.9728,8.0765,17.376,4961.0,False,
5416,4075067,K03777.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,17.7476059,0.0003751,-0.0003751,139.3464,0.016,-0.016,2454972.346,0.016,-0.016,0.0,,,,,,1.25,6.792,-0.061,5.066,0.916,-0.916,,,,877.0,146.0,-146.0,0.277893,6.780908,-0.068914,0.02301,0.46969,-0.01613,LS+MCMC,146.63,14.23,-85.39,0.1904,,,80.09,,,1998.0,,,3768.37,1378.8,-3229.1,7.26,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2927,0.2294,q1_q17_dr25_koi,24.277761,128.53241,7.6,1,63.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.999,Mandel and Agol (2002 ApJ 580 171),,,004/004075/004075067/dv/kplr004075067-20160209194854_dvr.pdf,004/004075/004075067/dv/kplr004075067-001-20160209194854_dvs.pdf,8992.0,289.0,-434.0,3.535,0.56,-0.029,0.07,0.25,-0.6,4.832,0.469,-2.814,2.922,0.242,-0.968,,,,q1_q17_dr25_stellar,295.86945,39.15881,11.5,11.49,11.503,11.582,11.608,10.961,10.881,10.857,0.0,19.7246231,1.9e-06,39.15835,2.1e-05,-0.258,0.078,-1.658,0.074,5e-05,0.00014,0.00148,0.00017,-0.048,0.086,-0.77,0.17,0.77,0.17,-0.119,0.083,-0.76,0.19,0.76,0.18,4075067.0,2.7544091,-1.0,55003.794769,0.17399,0.92,73.2712,7.6192,11.5,8774.0,False,
5422,12301181,K02059.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.691,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.18565886,1.714e-05,-1.714e-05,132.45418,0.00626,-0.00626,2454965.454,0.00626,-0.00626,0.0,,,,,,0.394,0.064,-0.394,1.966,0.218,-0.218,,,,35.6,3.9,-3.9,0.005433,0.00036,-0.000371,1.94061,0.94696,-1.15433,LS+MCMC,0.44,0.03,-0.02,0.0307,,,87.14,,,1087.0,,,329.49,75.57,-49.54,7.88,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,3.7120612,8.401053,11.1,2,582.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1633,Mandel and Agol (2002 ApJ 580 171),,,012/012301/012301181/dv/kplr012301181-20160209194854_dvr.pdf,012/012301/012301181/dv/kplr012301181-002-20160209194854_dvs.pdf,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.0,0.15,-0.15,0.746,0.049,-0.03,0.806,0.035,-0.051,,,,q1_q17_dr25_stellar,287.59009,51.06057,12.906,13.717,12.881,12.558,12.39,11.305,10.791,10.664,,19.172712,3.8e-05,51.06024,0.00046,1.3,1.3,-1.2,1.7,,,4.7e-05,5.3e-05,0.37,0.65,-0.68,0.48,0.77,0.64,0.57,0.72,-0.44,0.54,0.71,0.78,12301181.0,6.147279,1.44e-05,54998.612284,0.023186,0.16,81.7476,17.9713,12.906,4536.0,False,
