rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
107,5287983,K00828.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,2.507089906,2.401e-06,-2.401e-06,171.002455,0.000835,-0.000835,2455004.002,0.000835,-0.000835,0.0,,,,,,1.255,16.5,-0.349,2.0067,0.0427,-0.0427,,,,1339.2,24.7,-24.7,0.295115,16.48755,-0.342634,0.11003,25.06535,-0.00576,LS+MCMC,30.26,9.57,-3.19,0.0365,,,67.79,,,1326.0,,,730.47,699.82,-230.11,3.32,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,7.337525,50.679256,64.9,1,408.0,1.0,q1_q17_dr25_tce,01111011101110111000000000000000,0.887,Mandel and Agol (2002 ApJ 580 171),,,005/005287/005287983/dv/kplr005287983-20160209194854_dvr.pdf,005/005287/005287983/dv/kplr005287983-001-20160209194854_dvs.pdf,5926.0,184.0,-226.0,4.506,0.054,-0.216,-0.04,0.25,-0.3,0.939,0.297,-0.099,1.03,0.124,-0.138,,,,q1_q17_dr25_stellar,295.37805,40.493401,15.555,16.109,15.512,15.317,15.284,14.3,13.958,13.912,0.0,19.6919219,6e-06,40.494667,5.7e-05,2.13,0.25,4.56,0.21,-0.002,0.00026,-0.005,0.00023,1.489,0.08,2.917,0.09,3.275,0.093,1.599,0.081,2.83,0.085,3.251,0.087,5287983.0,2.5071049,4.1e-06,55003.994398,0.014012,0.22,74.2698,8.5919,15.555,5680.0,False,
118,4932348,K00819.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---HAS_SEC_TCE,38.036729482,3.484e-06,-3.484e-06,196.934947,7.16e-05,-7.16e-05,2455029.935,7.16e-05,-7.16e-05,0.0,,,,,,0.501,0.003,-0.005,4.34617,0.00645,-0.00645,,,,82872.0,83.3,-83.3,0.27018,0.000275,-0.000331,6.21385,0.05216,-0.04864,LS+MCMC,27.5,5.28,-2.27,0.2252,,,89.63,,,500.0,,,14.81,8.85,-3.91,78.037,0.655,-0.655,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,456.11786,1785.2972,1300.0,1,26.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,004/004932/004932348/dv/kplr004932348-20160209194854_dvr.pdf,004/004932/004932348/dv/kplr004932348-001-20160209194854_dvs.pdf,5575.0,166.0,-183.0,4.521,0.038,-0.152,0.36,0.1,-0.3,0.932,0.179,-0.077,1.051,0.066,-0.132,,,,q1_q17_dr25_stellar,294.14789,40.055538,15.472,16.078,15.4,15.212,15.152,14.223,13.85,13.796,0.0,19.60986019,1.6e-07,40.0555557,2.1e-06,0.0081,0.0067,0.0566,0.0074,0.033,0.018,-0.075,0.024,-0.018,0.067,0.148,0.068,0.149,0.068,0.055,0.069,0.108,0.073,0.121,0.074,4932348.0,38.0367727,0.0001952,54991.896792,0.030032,0.02,73.4305,9.2124,15.472,5386.0,False,
123,5077629,K00822.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,7.91936937,2.04e-06,-2.04e-06,172.181092,0.000202,-0.000202,2455005.181,0.000202,-0.000202,0.0,,,,,,0.733,0.01,-0.011,3.3148,0.0209,-0.0209,,,,15148.0,49.8,-49.8,0.121984,0.000542,-0.000602,1.13074,0.05142,-0.05538,LS+MCMC,10.34,2.59,-0.87,0.0737,,,87.3,,,814.0,,,104.0,77.2,-26.78,15.534,0.706,-0.706,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,47.533234,385.42834,389.0,1,132.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.0163,Mandel and Agol (2002 ApJ 580 171),,,005/005077/005077629/dv/kplr005077629-20160209194854_dvr.pdf,005/005077/005077629/dv/kplr005077629-001-20160209194854_dvs.pdf,5690.0,154.0,-172.0,4.588,0.04,-0.16,-0.4,0.3,-0.3,0.776,0.195,-0.065,0.852,0.089,-0.089,,,,q1_q17_dr25_stellar,283.53845,40.217999,15.805,16.346,15.757,15.572,15.446,14.482,14.112,14.055,0.0,18.90255602,9.3e-07,40.21791,1.1e-05,-0.3,0.038,-0.324,0.039,0.0003,0.0021,-0.0022,0.0027,-0.015,0.067,0.006,0.067,0.016,0.067,-0.025,0.069,-0.065,0.075,0.07,0.075,5077629.0,7.9193695,2.16e-05,54965.583952,0.024847,0.12,70.0952,16.6412,15.805,5458.0,False,
135,5370302,K00831.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.006,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.9043425,1.339e-06,-1.339e-06,173.393734,0.000266,-0.000266,2455006.394,0.000266,-0.000266,0.0,,,,,,0.709,0.011,-0.015,3.831,0.0271,-0.0271,,,,16228.0,62.1,-62.1,0.125229,0.000442,-0.000929,0.39988,0.02237,-0.01978,LS+MCMC,12.28,3.56,-1.19,0.0484,,,84.06,,,1104.0,,,351.05,298.42,-97.69,6.856,0.384,-0.384,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,110.279724,1224.3164,323.4,1,275.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.1597,Mandel and Agol (2002 ApJ 580 171),,,005/005370/005370302/dv/kplr005370302-20160209194854_dvr.pdf,005/005370/005370302/dv/kplr005370302-001-20160209194854_dvs.pdf,5810.0,157.0,-175.0,4.526,0.05,-0.2,-0.06,0.25,-0.3,0.898,0.26,-0.087,0.989,0.116,-0.116,,,,q1_q17_dr25_stellar,294.05676,40.549679,15.016,15.552,14.953,14.787,14.674,13.817,13.447,13.49,0.0,19.6037862,2.2e-07,40.5496722,2.6e-06,0.0657,0.0091,-0.0282,0.0095,0.00292,0.00076,-0.00299,0.00099,-0.05,0.068,0.123,0.069,0.132,0.07,0.075,0.069,-0.006,0.068,0.075,0.069,5370302.0,3.9043269,7.6e-06,54967.350725,0.02858,0.3,73.8407,9.5043,15.016,5606.0,True,
136,5372966,K00832.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,9.286358079,5.46e-07,-5.46e-07,171.8214689,4.5e-05,-4.5e-05,2455004.821,4.5e-05,-4.5e-05,0.0,,,,,,0.377,0.009,-0.009,3.49949,0.00533,-0.00533,,,,44791.0,32.8,-32.8,0.19639,0.000186,-0.00022,2.67897,0.03093,-0.03305,LS+MCMC,17.61,4.05,-1.87,0.081,,,89.06,,,796.0,,,95.03,66.72,-27.73,23.029,0.266,-0.266,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,230.37978,1748.3405,1671.1,1,117.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0415,Mandel and Agol (2002 ApJ 580 171),,,005/005372/005372966/dv/kplr005372966-20160209194854_dvr.pdf,005/005372/005372966/dv/kplr005372966-001-20160209194854_dvs.pdf,5670.0,169.0,-169.0,4.523,0.066,-0.154,-0.4,0.3,-0.3,0.821,0.189,-0.087,0.82,0.106,-0.071,,,,q1_q17_dr25_stellar,294.74396,40.53392,15.365,15.946,15.348,15.115,14.988,14.031,13.602,13.551,0.0,19.64959487,1.6e-07,40.533934,2e-06,-0.1283,0.0067,0.0505,0.0072,-0.0022,0.0041,-0.0112,0.0054,-0.01,0.067,0.06,0.068,0.061,0.068,-0.097,0.069,-0.041,0.068,0.105,0.069,5372966.0,9.2863571,2.62e-05,54967.675326,0.026437,0.12,74.0745,9.0355,15.365,5464.0,False,
149,5534814,K00838.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,4.859386384,1.272e-06,-1.272e-06,173.011469,0.000207,-0.000207,2455006.011,0.000207,-0.000207,0.0,,,,,,1.259,1.089,-0.178,2.2757,0.0122,-0.0122,,,,6044.3,27.2,-27.2,0.355227,1.064835,-0.16072,0.4563,0.36487,-0.03196,LS+MCMC,38.33,12.8,-4.27,0.0571,,,81.27,,,1114.0,,,364.23,358.71,-118.09,8.29,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,30.702702,300.96277,269.7,1,273.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7838,Mandel and Agol (2002 ApJ 580 171),,,005/005534/005534814/dv/kplr005534814-20160209194854_dvr.pdf,005/005534/005534814/dv/kplr005534814-001-20160209194854_dvs.pdf,6072.0,168.0,-232.0,4.47,0.056,-0.224,-0.1,0.25,-0.3,0.988,0.33,-0.11,1.05,0.139,-0.153,,,,q1_q17_dr25_stellar,292.21436,40.759762,15.311,15.812,15.269,15.097,15.033,14.173,13.785,13.634,0.0,19.48095458,9e-07,40.7597138,9.6e-06,-0.14,0.037,-0.166,0.035,0.00068,0.00045,-0.00167,0.00055,-0.138,0.073,0.088,0.07,0.163,0.071,-0.139,0.084,-0.098,0.069,0.17,0.082,5534814.0,9.7187752,2.8e-05,54996.290569,0.015193,0.07,73.3823,10.8437,15.311,5794.0,False,
180,6756669,K00862.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,5.851520671,3.31e-07,-3.31e-07,173.8228336,4.48e-05,-4.48e-05,2455006.823,4.48e-05,-4.48e-05,0.0,,,,,,0.211,0.02,-0.041,3.11058,0.00627,-0.00627,,,,33004.0,26.1,-26.1,0.166109,0.000201,-0.000321,2.48066,0.04688,-0.05032,LS+MCMC,14.62,2.92,-1.58,0.0591,,,89.27,,,901.0,,,155.89,96.85,-46.15,16.497,0.312,-0.312,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,192.99095,1762.9304,1630.4,1,178.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.5727,Mandel and Agol (2002 ApJ 580 171),,,006/006756/006756669/dv/kplr006756669-20160209194854_dvr.pdf,006/006756/006756669/dv/kplr006756669-001-20160209194854_dvs.pdf,5532.0,167.0,-167.0,4.53,0.07,-0.13,-0.34,0.3,-0.3,0.806,0.161,-0.087,0.804,0.1,-0.072,,,,q1_q17_dr25_stellar,284.08731,42.233231,15.33,15.912,15.285,15.081,14.969,14.045,13.654,13.562,0.002,18.93915234,2.1e-07,42.2331785,2.4e-06,-0.0665,0.0082,-0.1855,0.0085,-0.0003,0.0021,0.0006,0.0028,0.023,0.067,-0.015,0.067,0.027,0.067,0.01,0.068,-0.173,0.075,0.173,0.075,6756669.0,5.8515322,1.4e-05,54965.860764,0.024667,0.16,72.2113,17.0,15.33,5353.0,False,
187,6862603,K00866.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,2.861159894,3.059e-06,-3.059e-06,171.648106,0.00088,-0.00088,2455004.648,0.00088,-0.00088,0.0,,,,,,0.965,0.13,-0.043,1.8832,0.0878,-0.0878,,,,1014.3,28.6,-28.6,0.039171,0.084823,-0.006967,0.22208,0.63602,-0.09856,LS+MCMC,4.37,1.38,-0.46,0.0406,,,77.84,,,1355.0,,,797.1,768.91,-244.21,4.58,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,8.208323,47.643787,58.3,1,454.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.3767,Mandel and Agol (2002 ApJ 580 171),,,006/006862/006862603/dv/kplr006862603-20160209194854_dvr.pdf,006/006862/006862603/dv/kplr006862603-001-20160209194854_dvs.pdf,6126.0,193.0,-214.0,4.458,0.052,-0.208,-0.04,0.25,-0.3,1.021,0.324,-0.108,1.09,0.139,-0.153,,,,q1_q17_dr25_stellar,291.67172,42.343109,15.618,16.094,15.559,15.415,15.32,14.442,14.128,14.012,0.0,19.444777,6.1e-06,42.341083,6.3e-05,-0.17,0.24,-7.3,0.23,-6e-05,0.00022,0.00649,0.00021,-0.084,0.08,-4.161,0.077,4.162,0.077,-0.193,0.083,-4.131,0.078,4.135,0.079,6862603.0,2.8611663,5e-06,55004.64563,0.013335,0.18,74.6466,11.9094,15.618,5848.0,False,
197,11869052,K00120.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.573,0,1,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.5452375,0.0001428,-0.0001428,137.91394,0.00358,-0.00358,2454970.914,0.00358,-0.00358,0.0,,,,,,0.95,0.007,-0.668,2.517,0.0947,-0.0947,,,,218.5,14.0,-14.0,0.017424,2.6e-05,-0.003945,0.52476,14.37757,-0.05303,LS+MCMC,2.41,0.56,-0.63,0.1437,,,87.6,,,742.0,,,71.57,60.96,-38.29,22.7,11.3,-11.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2678,0.3958,q1_q17_dr25_koi,41.057766,93.56568,18.5,1,67.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5266,Mandel and Agol (2002 ApJ 580 171),,,011/011869/011869052/dv/kplr011869052-20160209194854_dvr.pdf,011/011869/011869052/dv/kplr011869052-001-20160209194854_dvs.pdf,5670.0,280.0,-229.0,4.206,0.241,-0.13,0.0,0.3,-0.25,1.264,0.298,-0.328,0.937,0.151,-0.088,,,,q1_q17_dr25_stellar,294.40192,50.172089,12.003,12.476,11.835,11.801,11.807,11.114,10.813,10.828,0.0,19.62676,1e-05,50.1722,0.00011,-1.18,0.35,0.38,0.38,0.000204,6.2e-05,-0.000115,6.8e-05,-0.27,0.65,0.45,0.96,0.53,0.68,-0.23,0.54,0.26,0.94,0.35,0.58,11869052.0,20.545495,8.11e-05,54970.909481,0.022169,0.03,82.7068,13.6581,12.003,5525.0,True,
204,7270230,K00876.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,6.998099523,2.356e-06,-2.356e-06,171.898913,0.000267,-0.000267,2455004.899,0.000267,-0.000267,0.0,,,,,,7.361,46.99,-1.351,2.0488,0.0142,-0.0142,,,,20285.0,128.0,-128.0,6.502574,46.98216,-1.349775,22.19119,679.66028,-5.39737,LS+MCMC,588.66,128.5,-46.16,0.0698,,,79.0,,,853.0,,,125.22,81.62,-29.93,38.6,19.1,-19.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,q1_q17_dr25_koi,58.719604,551.317,192.3,1,192.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3765,Mandel and Agol (2002 ApJ 580 171),,,007/007270/007270230/dv/kplr007270230-20160209194854_dvr.pdf,007/007270/007270230/dv/kplr007270230-001-20160209194854_dvs.pdf,5612.0,152.0,-152.0,4.566,0.038,-0.152,-0.12,0.3,-0.3,0.829,0.181,-0.065,0.926,0.085,-0.114,,,,q1_q17_dr25_stellar,287.88412,42.832439,15.877,16.436,15.814,15.637,15.524,14.597,14.152,14.141,0.0,19.19227448,5.9e-07,42.8324336,7.1e-06,-0.009,0.023,-0.023,0.025,-0.0001,0.0024,-0.004,0.0033,-0.019,0.068,0.048,0.069,0.051,0.069,-0.118,0.068,-0.037,0.068,0.123,0.068,7270230.0,6.9980904,1.75e-05,54997.900966,0.013865,0.07,73.9012,14.6458,15.877,5417.0,False,
216,7377033,K00882.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,1.956811408,1.059e-06,-1.059e-06,170.694208,0.00043,-0.00043,2455003.694,0.00043,-0.00043,0.0,,,,,,1.091,11.83,-0.023,2.1958,0.0257,-0.0257,,,,24905.0,244.0,-244.0,0.327759,11.71172,-0.019737,0.72779,33.18777,-0.0504,LS+MCMC,21.58,1.33,-1.47,0.0259,,,78.08,,,1109.0,,,357.16,100.66,-82.23,5.28,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3888,q1_q17_dr25_koi,114.08557,1443.2662,125.4,1,685.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007377/007377033/dv/kplr007377033-20160209194854_dvr.pdf,007/007377/007377033/dv/kplr007377033-001-20160209194854_dvs.pdf,5209.0,171.0,-155.0,4.657,0.063,-0.032,-1.24,0.3,-0.3,0.603,0.037,-0.041,0.602,0.048,-0.018,,,,q1_q17_dr25_stellar,295.83536,42.943062,15.533,16.194,15.518,15.25,15.09,14.118,13.646,13.534,0.0,19.72235617,1.8e-07,42.9430398,2.2e-06,-0.0721,0.0073,-0.0729,0.0078,-0.0006,0.0022,0.0002,0.0031,0.007,0.067,-0.007,0.067,0.01,0.067,0.047,0.069,-0.041,0.068,0.063,0.068,7377033.0,3.9136205,7.6e-06,54968.471285,0.014339,0.17,76.6148,9.4602,15.533,5081.0,False,
226,7552344,K00888.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,1.000747038,2.91e-07,-2.91e-07,169.974229,0.000225,-0.000225,2455002.974,0.000225,-0.000225,0.0,,,,,,0.908,0.005,-0.635,0.9967,0.0388,-0.0388,,,,1823.5,16.9,-16.9,0.047993,0.00014,-0.006948,1.32454,10.41069,-0.08802,LS+MCMC,4.14,0.75,-0.57,0.0175,,,77.28,,,1620.0,,,1635.2,958.96,-568.34,4.12,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,5.13757,40.07125,147.4,1,668.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9673,Mandel and Agol (2002 ApJ 580 171),,,007/007552/007552344/dv/kplr007552344-20160209194854_dvr.pdf,007/007552/007552344/dv/kplr007552344-001-20160209194854_dvs.pdf,5472.0,179.0,-179.0,4.499,0.117,-0.13,-0.54,0.35,-0.3,0.79,0.143,-0.108,0.718,0.111,-0.044,,,,q1_q17_dr25_stellar,297.97513,43.164909,15.419,16.069,15.387,15.141,14.986,14.015,13.574,13.443,0.027,19.8650135,5e-06,43.164839,4.8e-05,0.17,0.2,-0.26,0.17,-0.00042,0.00032,0.00021,0.00032,0.175,0.083,-0.028,0.088,0.177,0.083,0.116,0.08,-0.174,0.088,0.209,0.086,7552344.0,2.0014812,2.9e-06,54964.948438,0.009629,0.27,77.5806,8.2021,15.419,5274.0,False,
237,7767559,K00895.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.228,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE,4.409409243,5.831e-06,-5.831e-06,171.89433,0.00105,-0.00105,2455004.894,0.00105,-0.00105,0.0,,,,,,0.028,0.269,-0.028,3.8636,0.0468,-0.0468,,,,12861.0,174.0,-174.0,0.10287,0.001656,-0.00066,0.8699,0.00338,-0.17015,LS+MCMC,10.95,3.05,-2.03,0.0491,,,89.83,,,1101.0,,,347.06,298.88,-143.45,9.6337,0.0374,-0.0374,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,69.5648,735.74506,85.8,1,303.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2234,Mandel and Agol (2002 ApJ 580 171),,,007/007767/007767559/dv/kplr007767559-20160209194854_dvr.pdf,007/007767/007767559/dv/kplr007767559-001-20160209194854_dvs.pdf,5600.0,186.0,-169.0,4.368,0.185,-0.204,-0.26,0.3,-0.3,0.975,0.271,-0.181,0.811,0.127,-0.058,,,,q1_q17_dr25_stellar,296.41019,43.455391,15.403,16.032,15.385,15.133,15.047,14.075,13.666,13.543,0.0,19.76067737,4.1e-07,43.4553464,4.4e-06,-0.103,0.016,-0.157,0.016,-0.00231,0.00073,-0.00023,0.00098,0.007,0.067,0.035,0.067,0.035,0.067,0.071,0.07,-0.144,0.069,0.161,0.069,7767559.0,4.4093785,9e-06,55966.145462,0.027589,0.29,77.274,9.3375,15.403,5436.0,True,
276,8605074,K00915.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,37.601661282,5.79e-06,-5.79e-06,194.713383,0.000123,-0.000123,2455027.713,0.000123,-0.000123,0.0,,,,,,0.408,0.004,-0.005,8.30604,0.00855,-0.00855,,,,59130.0,43.7,-43.7,0.227443,0.000131,-0.000178,0.85882,0.00517,-0.00682,LS+MCMC,27.22,8.22,-4.42,0.219,,,89.42,,,606.0,,,31.86,28.15,-12.3,40.039,0.241,-0.241,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,372.15457,1668.1604,1667.3,1,32.0,1.0,q1_q17_dr25_tce,01101111111111111000000000000000,0.1243,Mandel and Agol (2002 ApJ 580 171),,,008/008605/008605074/dv/kplr008605074-20160209194854_dvr.pdf,008/008605/008605074/dv/kplr008605074-001-20160209194854_dvs.pdf,6140.0,164.0,-201.0,4.354,0.124,-0.201,-0.24,0.25,-0.3,1.096,0.331,-0.178,0.989,0.152,-0.11,,,,q1_q17_dr25_stellar,282.30603,44.714661,15.505,15.941,15.463,15.318,15.265,14.34,13.992,14.003,0.0,18.82039659,2.2e-07,44.7146691,2.2e-06,-0.1807,0.0086,0.0329,0.0078,-0.0028,0.0072,0.0,0.01,0.02,0.067,-0.01,0.067,0.022,0.067,-0.056,0.07,-0.063,0.069,0.084,0.069,8605074.0,37.6016224,0.0002024,54990.121597,0.060705,0.06,74.1763,19.0826,15.505,5876.0,False,
280,8686150,K00919.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,51.42598578,1.279e-05,-1.279e-05,173.535933,0.000196,-0.000196,2455006.536,0.000196,-0.000196,0.0,,,,,,0.203,0.008,-0.011,16.9422,0.0148,-0.0148,,,,66068.0,43.1,-43.1,0.236829,0.000122,-0.00015,0.16218,0.00105,-0.00093,LS+MCMC,29.66,9.26,-3.31,0.2904,,,89.59,,,549.0,,,21.4,19.69,-6.95,28.303,0.183,-0.183,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3022,0.3344,q1_q17_dr25_koi,516.0654,1840.2819,1843.8,1,28.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3473,Mandel and Agol (2002 ApJ 580 171),,,008/008686/008686150/dv/kplr008686150-20160209194854_dvr.pdf,008/008686/008686150/dv/kplr008686150-001-20160209194854_dvs.pdf,6257.0,173.0,-239.0,4.41,0.054,-0.216,0.21,0.2,-0.35,1.147,0.358,-0.128,1.233,0.153,-0.187,,,,q1_q17_dr25_stellar,290.63898,44.806789,15.631,16.089,15.566,15.434,15.369,14.467,14.213,14.145,0.095,19.37593352,1.6e-07,44.8068245,1.6e-06,0.0581,0.006,0.1242,0.0059,-0.0007,0.009,0.0,0.013,0.001,0.067,0.008,0.067,0.008,0.067,-0.042,0.068,0.061,0.068,0.074,0.067,8686150.0,51.4258897,0.0002985,55006.536005,0.126713,0.09,76.5987,13.643,15.631,5953.0,False,
