rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5596,9655858,K03733.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,31.43284649,4.571e-05,-4.571e-05,138.11259,0.00141,-0.00141,2454971.113,0.00141,-0.00141,0.0,,,,,,0.815,0.596,-0.194,5.3541,0.0602,-0.0602,,,,178870.0,1480.0,-1480.0,0.523932,0.488365,-0.105052,3.68913,1.68789,-0.39833,LS+MCMC,57.21,0.0,0.0,0.1953,,,89.19,,,577.0,,,26.19,0.0,0.0,57.8,26.4,-26.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,69.01308,231.59431,154.0,1,30.0,1.0,q1_q17_dr25_tce,00000011111111111000000000000000,0.5458,Mandel and Agol (2002 ApJ 580 171),,,009/009655/009655858/dv/kplr009655858-20160209194854_dvr.pdf,009/009655/009655858/dv/kplr009655858-001-20160209194854_dvs.pdf,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,294.48807,46.334099,17.481,18.602,17.473,16.996,,16.352,15.757,16.12,0.0,19.63256806,3.9e-07,46.3341812,4.1e-06,1.11,0.015,0.292,0.015,0.0,1.9,0.3,2.8,-2.446,0.067,-12.608,0.067,12.844,0.067,0.983,0.067,-2.783,0.067,2.952,0.067
5611,11760860,K03892.01,Kepler-1525 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.41660149,5.23e-06,-5.23e-06,131.53713,0.00178,-0.00178,2454964.537,0.00178,-0.00178,0.0,,,,,,0.035,0.406,-0.035,1.9699,0.0554,-0.0554,,,,83.6,2.9,-2.9,0.008255,0.000272,-0.00022,2.74357,0.0728,-1.03789,LS+MCMC,0.92,0.15,-0.06,0.036,,,89.79,,,1343.0,,,770.05,333.38,-155.62,9.461,0.251,-0.251,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,4.1885123,26.65567,33.7,1,558.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4768,Mandel and Agol (2002 ApJ 580 171),,,011/011760/011760860/dv/kplr011760860-20160209194854_dvr.pdf,011/011760/011760860/dv/kplr011760860-001-20160209194854_dvs.pdf,5705.0,103.0,-125.0,4.444,0.04,-0.128,0.34,0.1,-0.15,1.026,0.159,-0.068,1.069,0.053,-0.066,,,,q1_q17_dr25_stellar,290.55951,49.943008,12.737,13.189,12.667,12.543,12.516,11.572,11.28,11.193,0.163,19.3706403,9.4e-06,49.94286,0.00011,0.22,0.33,-0.52,0.4,-2e-05,2.8e-05,3e-05,3.4e-05,0.2,0.52,0.03,0.41,0.2,0.52,0.16,0.32,-0.23,0.56,0.28,0.52
5616,7812175,K03665.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---CENT_KIC_POS,17.79391159,1.406e-05,-1.406e-05,134.035628,0.000886,-0.000886,2454967.036,0.000886,-0.000886,0.0,,,,,,0.692,0.013,-0.011,4.3194,0.0219,-0.0219,,,,93395.0,744.0,-744.0,0.304958,0.003405,-0.003419,2.52525,0.0534,-0.06483,LS+MCMC,33.3,0.0,0.0,0.1337,,,88.86,,,697.0,,,55.88,0.0,0.0,34.833,0.737,-0.737,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,161.74854,687.5821,247.0,1,35.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,007/007812/007812175/dv/kplr007812175-20160209194854_dvr.pdf,007/007812/007812175/dv/kplr007812175-001-20160209194854_dvs.pdf,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,288.02426,43.545841,16.328,17.552,16.32,15.801,,16.019,15.169,15.33,0.0,19.201639347,5.9e-08,43.54528859,8.7e-07,0.8943,0.0023,-1.9923,0.0031,0.01,0.5,-0.04,0.69,-2.462,0.067,5.5,0.073,6.026,0.072,-0.434,0.067,0.958,0.071,1.051,0.07
5618,5478083,K03738.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,15.85231085,1.61e-05,-1.61e-05,142.52451,0.00114,-0.00114,2454975.525,0.00114,-0.00114,0.0,,,,,,6.286,25.85,-0.359,4.8707,0.0248,-0.0248,,,,437860.0,1732.0,-1732.0,6.221997,25.80204,-0.327012,52.4597,494.15137,-19.16453,LS+MCMC,679.44,0.0,0.0,0.1238,,,85.93,,,725.0,,,65.17,0.0,0.0,88.7,44.0,-44.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,151.28453,550.229,252.4,1,41.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.1425,Mandel and Agol (2002 ApJ 580 171),,,005/005478/005478083/dv/kplr005478083-20160209194854_dvr.pdf,005/005478/005478083/dv/kplr005478083-001-20160209194854_dvs.pdf,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,299.01227,40.660034,17.518,18.33,17.504,17.169,,16.693,16.333,16.093,0.0,19.934164032,4.1e-08,40.65939115,5.2e-07,0.5216,0.0017,-2.3107,0.0019,0.0,527.0,0.0,694.0,1.5,1.3,-3.1,2.0,3.5,2.4,2.139,0.076,-5.507,0.069,5.908,0.07
5625,8552719,K01792.01,Kepler-953 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.927,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,88.40678718,8.035e-05,-8.035e-05,176.274619,0.000709,-0.000709,2455009.275,0.000709,-0.000709,0.0,,,,,,0.535,0.056,-0.198,12.3079,0.0782,-0.0782,,,,1724.4,5.5,-5.5,0.03884,0.001384,-0.000858,0.28257,0.10254,-0.04004,LS+MCMC,4.55,0.73,-0.45,0.392,,,89.37,,,410.0,,,6.65,2.97,-1.67,48.9,17.7,-17.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,53.879288,153.93245,328.0,3,16.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4502,Mandel and Agol (2002 ApJ 580 171),,,008/008552/008552719/dv/kplr008552719-20160209194854_dvr.pdf,008/008552/008552719/dv/kplr008552719-001-20160209194854_dvs.pdf,5611.0,100.0,-112.0,4.388,0.08,-0.12,0.36,0.1,-0.15,1.073,0.173,-0.106,1.026,0.057,-0.057,,,,q1_q17_dr25_stellar,288.97165,44.624531,12.16,12.726,12.042,11.918,11.84,10.77,10.395,10.295,0.0,19.2647771,1e-06,44.624635,1.1e-05,0.016,0.04,0.377,0.04,0.000826,8.3e-05,-0.000327,9.6e-05,-0.461,0.091,0.157,0.096,0.487,0.092,-0.022,0.093,0.453,0.098,0.454,0.098
5651,7778664,K07849.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.921,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.0263815,0.0001505,-0.0001505,135.5595,0.0229,-0.0229,2454968.559,0.0229,-0.0229,0.0,,,,,,0.185,0.279,-0.185,4.384,0.682,-0.682,,,,77.2,11.1,-11.1,0.008026,0.000455,-0.000915,0.49304,0.08938,-0.36442,LS+MCMC,0.84,0.23,-0.12,0.0551,,,88.78,,,1065.0,,,305.12,241.26,-107.21,8.7,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,q1_q17_dr25_koi,3.359165,7.505725,8.5,1,269.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0712,Mandel and Agol (2002 ApJ 580 171),,,007/007778/007778664/dv/kplr007778664-20160209194854_dvr.pdf,007/007778/007778664/dv/kplr007778664-001-20160209194854_dvs.pdf,5783.0,155.0,-172.0,4.418,0.12,-0.18,-0.24,0.3,-0.3,0.962,0.259,-0.139,0.885,0.12,-0.076,,,,q1_q17_dr25_stellar,299.14664,43.459831,14.877,15.435,14.838,14.638,14.542,13.579,13.237,13.221,0.012,19.943061,4.1e-05,43.45924,0.00048,-1.9,1.6,-2.1,1.7,0.00015,0.00012,0.00017,0.00013,0.34,0.85,-1.74,0.89,1.77,0.95,0.32,0.47,-1.59,0.93,1.62,0.92
5665,6057684,K03972.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,0.54028956,1.029e-06,-1.029e-06,131.85133,0.00161,-0.00161,2454964.851,0.00161,-0.00161,0.0,,,,,,1.181,0.18,-0.093,3.619,0.138,-0.138,,,,293.5,6.6,-6.6,0.197793,0.170178,-0.101501,0.1147,0.04421,-0.03666,LS+MCMC,21.45,7.19,-1.92,0.0134,,,12.6,,,2279.0,,,6356.72,6311.03,-1791.64,1.21,0.466,-0.466,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,4.0017176,19.120535,58.4,1,2465.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,1.0,Mandel and Agol (2002 ApJ 580 171),,,006/006057/006057684/dv/kplr006057684-20160209194854_dvr.pdf,006/006057/006057684/dv/kplr006057684-001-20160209194854_dvs.pdf,5997.0,169.0,-211.0,4.483,0.056,-0.224,0.07,0.25,-0.3,0.993,0.333,-0.089,1.093,0.134,-0.147,,,,q1_q17_dr25_stellar,296.0878,41.316841,14.568,15.07,14.514,14.354,14.294,13.403,13.06,12.926,,19.738815,1.5e-05,41.29644,0.00021,-15.09,0.6,-73.44,0.77,0.001137,4.6e-05,,,-5.479,0.068,-6.486,0.068,8.491,0.068,-5.665,0.072,-6.388,0.069,8.538,0.071
5676,7834712,K07850.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.966,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,66.119119,0.00104,-0.00104,145.2356,0.0144,-0.0144,2454978.236,0.0144,-0.0144,0.0,,,,,,0.256,0.203,-0.256,3.086,0.318,-0.318,,,,862.0,101.0,-101.0,0.026737,0.001826,-0.001966,18.6545,6.3235,-10.68142,LS+MCMC,3.0,0.85,-0.34,0.3322,,,89.91,,,452.0,,,9.89,8.46,-3.14,162.8,55.2,-55.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,5.1471705,10.450334,9.8,1,15.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.8649,Mandel and Agol (2002 ApJ 580 171),,,007/007834/007834712/dv/kplr007834712-20160209194854_dvr.pdf,007/007834/007834712/dv/kplr007834712-001-20160209194854_dvs.pdf,5828.0,182.0,-203.0,4.462,0.05,-0.2,0.32,0.15,-0.3,1.028,0.289,-0.116,1.116,0.112,-0.15,,,,q1_q17_dr25_stellar,295.79788,43.570389,15.978,16.575,15.913,15.722,15.631,14.689,14.321,14.125,0.038,19.719906,3.2e-05,43.56977,0.00039,1.8,1.2,-2.2,1.4,-0.0008,0.0012,0.0015,0.0013,3.88,0.51,-0.93,0.43,3.99,0.5,3.95,0.53,-1.47,0.6,4.22,0.54
5714,6750902,K03980.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---PLANET_PERIOD_IS_HALF_ALT---HAS_SEC_TCE,0.469334634,3.94e-07,-3.94e-07,131.736456,0.000732,-0.000732,2454964.736,0.000732,-0.000732,0.0,,,,,,0.95,0.047,-0.692,0.8864,0.0274,-0.0274,,,,340.4,10.5,-10.5,0.021817,0.001163,-0.004251,0.50556,8.54267,-0.38841,LS+MCMC,2.4,0.68,-0.36,0.0115,,,58.25,,,2432.0,,,8264.27,6839.91,-2935.1,1.806,0.897,-0.897,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,3.9126678,17.380436,49.1,1,1425.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.996,Mandel and Agol (2002 ApJ 580 171),,,006/006750/006750902/dv/kplr006750902-20160209194854_dvr.pdf,006/006750/006750902/dv/kplr006750902-001-20160209194854_dvs.pdf,5888.0,159.0,-159.0,4.394,0.124,-0.186,-0.24,0.3,-0.3,1.008,0.284,-0.153,0.918,0.131,-0.098,,,,q1_q17_dr25_stellar,281.24307,42.254929,14.67,15.156,14.628,14.462,14.404,13.503,13.162,13.083,0.404,18.749516,1.3e-05,42.25472,0.00014,-0.91,0.54,-0.75,0.51,0.0,0.00014,9e-05,0.00013,-0.22,0.15,-0.1,0.2,0.24,0.19,-0.17,0.15,-0.04,0.2,0.17,0.18
5722,10153855,K01981.01,Kepler-1037 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.06378861,2.263e-06,-2.263e-06,131.52465,0.00169,-0.00169,2454964.525,0.00169,-0.00169,0.0,,,,,,0.466,0.005,-0.459,1.072,0.066,-0.066,,,,251.5,15.5,-15.5,0.014732,0.000477,-0.000852,5.41595,4.28799,-1.03561,LS+MCMC,1.61,0.41,-0.25,0.0198,,,86.11,,,1650.0,,,1761.19,1338.64,-644.5,6.87,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1742,0.5484,q1_q17_dr25_koi,3.7159958,22.85753,21.5,1,1004.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.9673,Mandel and Agol (2002 ApJ 580 171),,,010/010153/010153855/dv/kplr010153855-20160209194854_dvr.pdf,010/010153/010153855/dv/kplr010153855-001-20160209194854_dvs.pdf,5265.0,158.0,-158.0,4.4,0.135,-0.18,0.46,0.05,-0.25,1.002,0.251,-0.154,0.919,0.064,-0.064,,,,q1_q17_dr25_stellar,296.34103,47.17086,14.229,14.937,14.139,13.926,13.816,12.821,12.327,12.248,0.0,19.7560587,6e-06,47.171034,6.8e-05,-0.37,0.22,0.63,0.25,-0.00015,5.4e-05,0.000291,6.1e-05,1.63,0.25,-2.02,0.25,2.6,0.33,0.13,0.17,0.16,0.12,0.21,0.14
5729,6525193,K02653.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,1.710279417,7.111e-06,-7.111e-06,131.61739,0.00378,-0.00378,2454964.617,0.00378,-0.00378,0.0,,,,,,0.473,0.066,-0.416,2.252,0.111,-0.111,,,,228.8,13.6,-13.6,0.014075,0.00035,-0.000799,0.93612,0.59996,-0.1242,LS+MCMC,1.57,0.37,-0.17,0.0292,,,84.83,,,1524.0,,,1272.5,910.3,-415.67,5.25,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,3.7674353,17.869236,19.9,1,784.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2753,Mandel and Agol (2002 ApJ 580 171),,,006/006525/006525193/dv/kplr006525193-20160209194854_dvr.pdf,006/006525/006525193/dv/kplr006525193-001-20160209194854_dvs.pdf,5834.0,182.0,-243.0,4.472,0.046,-0.173,0.36,0.1,-0.3,1.023,0.237,-0.109,1.132,0.1,-0.15,,,,q1_q17_dr25_stellar,292.71729,41.901218,15.795,16.352,15.711,15.556,15.517,14.57,14.236,14.199,0.0,19.514582,1.7e-05,41.90125,0.0002,3.89,0.69,0.11,0.71,-0.00094,0.00017,-0.0002,0.00018,1.24,0.42,0.5,0.55,1.34,0.38,1.18,0.44,0.49,0.55,1.27,0.43
5735,5303557,K03982.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,2.399081606,7.453e-06,-7.453e-06,133.06425,0.00352,-0.00352,2454966.064,0.00352,-0.00352,0.0,,,,,,1.276,6.82,-0.076,4.384,0.0589,-0.0589,,,,6071.6,79.5,-79.5,0.371808,5.786076,-0.070098,0.05026,1.76213,-0.00116,LS+MCMC,40.6,0.0,0.0,0.0351,,,59.07,,,1360.0,,,810.78,0.0,0.0,2.48,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,5.699225,31.57188,89.9,1,260.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.0364,Mandel and Agol (2002 ApJ 580 171),,,005/005303/005303557/dv/kplr005303557-20160209194854_dvr.pdf,005/005303/005303557/dv/kplr005303557-001-20160209194854_dvs.pdf,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,298.57697,40.490395,16.494,17.338,16.474,16.132,,16.262,15.789,15.434,0.0,19.9051406,1.4e-06,40.489801,2e-05,0.397,0.058,-2.133,0.072,-0.00165,0.00083,0.0117,0.0011,5.98,0.069,-11.155,0.069,12.657,0.07,4.456,0.07,-6.738,0.073,8.079,0.076
5736,10227863,K03983.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,5.14072621,9.697e-05,-9.697e-05,135.0222,0.0138,-0.0138,2454968.022,0.0138,-0.0138,0.0,,,,,,1.159,0.223,-0.077,27.24,1.0,-1.0,,,,145.6,4.0,-4.0,0.170568,0.219838,-0.074985,0.0012,0.00079,-0.0002,LS+MCMC,19.28,5.32,-2.87,0.0575,,,12.71,,,1076.0,,,317.19,250.94,-111.31,1.188,0.391,-0.391,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,3.754792,16.960032,44.5,1,213.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.7417,Mandel and Agol (2002 ApJ 580 171),,,010/010227/010227863/dv/kplr010227863-20160209194854_dvr.pdf,010/010227/010227863/dv/kplr010227863-001-20160209194854_dvs.pdf,5751.0,138.0,-156.0,4.389,0.108,-0.186,0.0,0.25,-0.3,1.035,0.286,-0.154,0.956,0.125,-0.102,,,,q1_q17_dr25_stellar,298.55258,47.247318,13.753,14.28,13.706,13.536,13.451,12.513,12.196,12.162,0.0,19.903403,2.1e-05,47.24888,0.00022,-3.79,0.78,5.6,0.81,0.000226,4.6e-05,-0.000331,4.8e-05,-3.27,0.29,7.16,0.81,7.87,0.84,-3.32,0.3,7.23,0.86,7.95,0.88
5739,9602562,K03985.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,3.55653637,5.365e-05,-5.365e-05,133.5172,0.0122,-0.0122,2454966.517,0.0122,-0.0122,0.0,,,,,,0.712,0.644,-0.641,8.7,1.2,-1.2,,,,202.5,14.2,-14.2,0.013938,0.354983,-0.001519,0.02069,0.03217,-0.01655,LS+MCMC,1.7,0.53,-0.22,0.0474,,,72.75,,,1272.0,,,619.57,579.88,-209.62,2.401,0.933,-0.933,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,q1_q17_dr25_koi,4.516239,20.388357,23.1,1,305.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.9357,Mandel and Agol (2002 ApJ 580 171),,,009/009602/009602562/dv/kplr009602562-20160209194854_dvr.pdf,009/009602/009602562/dv/kplr009602562-001-20160209194854_dvs.pdf,5950.0,166.0,-208.0,4.395,0.087,-0.203,0.24,0.15,-0.3,1.114,0.353,-0.141,1.126,0.136,-0.149,,,,q1_q17_dr25_stellar,297.1322,46.256489,14.377,14.901,14.315,14.153,14.085,13.2,12.888,12.782,0.111,19.8088017,8.9e-06,46.256436,0.0001,-0.43,0.33,-0.19,0.36,0.000111,7.1e-05,1.8e-05,7.8e-05,0.19,0.51,-1.83,0.76,1.84,0.76,0.28,0.51,-1.83,0.76,1.85,0.75
5742,7380829,K01703.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---HALO_GHOST,3.17463577,1.303e-05,-1.303e-05,132.24293,0.00336,-0.00336,2454965.243,0.00336,-0.00336,0.0,,,,,,1.059,0.395,-0.048,10.988,0.157,-0.157,,,,405.9,5.8,-5.8,0.085673,0.384607,-0.041342,0.00317,0.00371,-0.00025,LS+MCMC,9.32,2.69,-1.45,0.0415,,,27.21,,,1296.0,,,667.65,572.34,-249.14,1.191,0.465,-0.465,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,4.6647754,30.24658,83.1,1,426.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3949,Mandel and Agol (2002 ApJ 580 171),,,007/007380/007380829/dv/kplr007380829-20160209194854_dvr.pdf,007/007380/007380829/dv/kplr007380829-001-20160209194854_dvs.pdf,5999.0,169.0,-190.0,4.417,0.101,-0.188,-0.28,0.3,-0.3,0.996,0.288,-0.155,0.945,0.132,-0.108,,,,q1_q17_dr25_stellar,296.74991,42.952358,14.934,15.449,14.914,14.714,14.639,13.763,13.418,13.324,0.0,19.780875,1.7e-05,42.95914,0.00015,-96.92,0.68,24.41,0.52,0.02029,0.00014,-0.00508,0.00011,,,,,,,,,,,,
5752,11285136,K01774.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.448,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2.368173896,3.507e-06,-3.507e-06,133.81015,0.00125,-0.00125,2454966.81,0.00125,-0.00125,0.0,,,,,,0.763,0.007,-0.542,2.346,0.109,-0.109,,,,10143.0,226.0,-226.0,0.100933,0.009145,-0.00774,0.79856,1.56805,-0.1747,LS+MCMC,10.92,3.1,-1.66,0.0334,,,82.92,,,1428.0,,,983.51,818.46,-357.8,6.19,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,41.030025,488.81476,52.9,1,430.0,1.0,q1_q17_dr25_tce,01101110111011101000000000000000,0.0027,Mandel and Agol (2002 ApJ 580 171),,,011/011285/011285136/dv/kplr011285136-20160209194854_dvr.pdf,011/011285/011285136/dv/kplr011285136-001-20160209194854_dvs.pdf,5944.0,160.0,-178.0,4.393,0.128,-0.192,-0.38,0.3,-0.3,0.991,0.281,-0.151,0.886,0.12,-0.09,,,,q1_q17_dr25_stellar,284.86145,49.026989,15.533,16.024,15.506,15.322,15.267,14.334,13.94,13.922,0.03,18.99076264,6.7e-07,49.0270885,6.1e-06,-0.048,0.024,0.355,0.022,0.0002,0.0011,-0.0003,0.0017,0.004,0.067,0.011,0.067,0.011,0.067,0.044,0.07,0.272,0.072,0.276,0.072
5757,11246161,K02796.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_PERIOD_IS_HALF_DV---MOD_SEC_ALT---PLANET_PERIOD_IS_HALF_ALT---HAS_SEC_TCE,0.5374094,1.333e-06,-1.333e-06,131.49675,0.00194,-0.00194,2454964.497,0.00194,-0.00194,0.0,,,,,,0.17,0.296,-0.17,1.2039,0.0689,-0.0689,,,,94.2,5.5,-5.5,0.008863,0.000475,-0.000263,2.6772,0.59092,-1.07588,LS+MCMC,0.96,0.14,-0.06,0.013,,,87.17,,,2208.0,,,5646.82,2218.07,-986.77,3.445,0.76,-0.76,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,4.248061,8.960852,21.9,1,1246.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8076,Mandel and Agol (2002 ApJ 580 171),,,011/011246/011246161/dv/kplr011246161-20160209194854_dvr.pdf,011/011246/011246161/dv/kplr011246161-001-20160209194854_dvs.pdf,5749.0,78.0,-86.0,4.457,0.042,-0.119,0.14,0.15,-0.15,0.988,0.147,-0.063,1.02,0.056,-0.062,,,,q1_q17_dr25_stellar,292.87418,48.936569,14.832,15.274,14.783,14.643,14.598,13.714,13.457,13.385,0.272,19.524943,4.1e-05,48.93621,0.00038,-0.1,1.5,-1.3,1.4,0.0,0.0001,8.5e-05,9.4e-05,-0.43,0.51,-0.12,0.42,0.45,0.55,-0.51,0.48,-0.19,0.45,0.54,0.53
